"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-7bbf9dc945-2lbk4","carts-db-ff8647ccb-hzm4s","catalogue-6479dbb5bd-w8f68","catalogue-db-6b55d8cdb7-dpx5b","cert-manager-5fdbd97fb5-tvn45","cert-manager-cainjector-7c44879bc4-xpx88","cert-manager-webhook-5db84854c8-ckrcq","cilium-69qg9","cilium-lkc2x","cilium-operator-d7fc69fd7-fcthw","cilium-tlt78","coredns-7b5bbc6644-jcrg5","csi-attacher-59db6bb96c-8bmjv","csi-attacher-59db6bb96c-fv2r9","csi-attacher-59db6bb96c-jl4b4","csi-provisioner-6d44d79b88-bq6hb","csi-provisioner-6d44d79b88-gc89r","csi-provisioner-6d44d79b88-hmwlj","csi-resizer-8b789b7d-gkf9b","csi-resizer-8b789b7d-glnxq","csi-resizer-8b789b7d-jd2zh","csi-snapshotter-745f585cbb-mcd7v","csi-snapshotter-745f585cbb-q2nz2","csi-snapshotter-745f585cbb-t7mzj","deathstar-f694cf746-4psnp","deathstar-f694cf746-t4g4g","engine-image-ei-881c42db-b6ztn","engine-image-ei-881c42db-h8dsk","engine-image-ei-881c42db-hh25v","fleet-agent-86bcc7466d-c7m5h","fleet-controller-7bbd96b579-qvq7z","front-end-7f5c844b4c-zgnhh","gitjob-5bd78d7cd9-82bcz","grafana-84476dcf4b-wql4w","hubble-relay-6565cf56c6-zhqlz","hubble-ui-64bd8dcbf5-fhbpp","instance-manager-e-3df56ab4","instance-manager-e-88c04954","instance-manager-e-9475f601","instance-manager-r-30b57ba4","instance-manager-r-a1f2a646","instance-manager-r-e44cdfd3","local-path-provisioner-687d6d7765-h5qwv","longhorn-admission-webhook-6f4d8846df-55c5x","longhorn-admission-webhook-6f4d8846df-dp26w","longhorn-conversion-webhook-8576fd8f86-cbntg","longhorn-conversion-webhook-8576fd8f86-zplcl","longhorn-csi-plugin-gv4j4","longhorn-csi-plugin-nckbw","longhorn-csi-plugin-vqd7j","longhorn-driver-deployer-d4dfb64f-9mz5m","longhorn-manager-g6cjh","longhorn-manager-ktlvn","longhorn-manager-m4cl7","longhorn-ui-7f8b58b9d9-gq82z","metrics-server-667586758d-vmjl7","orders-74f65597c5-vh2z2","orders-db-795cb4dcd8-n29j7","payment-c7df5b49-vwbmf","prometheus-7dbb447479-kjkmz","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-5q98w","pushprox-k3s-server-client-hmlv6","pushprox-k3s-server-client-wj96v","pushprox-k3s-server-proxy-695c9cdf7d-xfrv6","queue-master-9fc44d68d-vbsqc","rabbitmq-6576689cc9-hmfkp","rancher-7c5dbf46fc-6rx9t","rancher-7c5dbf46fc-cxkn8","rancher-7c5dbf46fc-d8nqb","rancher-monitoring-grafana-586df56bff-jrmjw","rancher-monitoring-kube-state-metrics-77ddfd789b-b8n94","rancher-monitoring-operator-ff6cfcc76-4rlqt","rancher-monitoring-prometheus-adapter-79d8db9697-qkgcd","rancher-monitoring-prometheus-node-exporter-78pnq","rancher-monitoring-prometheus-node-exporter-kkzds","rancher-monitoring-prometheus-node-exporter-zxjdv","rancher-webhook-577b778f8f-pwxm9","session-db-695f7fd48f-sbrcv","shipping-79c568cddc-r7mtz","svclb-traefik-c83bd5b9-9mk9w","svclb-traefik-c83bd5b9-d6kjf","svclb-traefik-c83bd5b9-sglkc","tiefighter","traefik-64b96ccbcd-7szv2","ubuntu","user-79dddf5cc9-grdz6","user-db-b8dfb847c-5jl26","xwing"
2023-02-22 15:40:00,230,289,37.2,544,0,220,89.8,135,103492,159136,161372,125529,465,244,21.1,20.5,28.4,252,23.5,25.2,30.0,257,261,20.8,21.1,0,0,0,0,0,1449,1414,7105,1295,3720,67.9,0,40.4,39.9,40.2,42.1,42.5,38.5,5.03,167,188,48.7,22.1,0,0,0,0,192,196,204,0,2299,19,39.8,377,2131,20542,137268,159712,109706,14568,3.10,4.13,1040,3590,997,252,15185,109,9631,131035,157429,105209,2023,18.3,0,0,0.233,0,0,569,0,565,94.1,0
2023-02-22 15:42:00,230,289,37.2,544,0,220,89.8,135,103492,159136,161372,125529,465,244,21.1,20.5,28.4,252,23.5,25.2,30.0,257,261,20.8,21.1,0,0,0,0,0,1449,1414,7105,1295,3720,67.9,0,40.4,39.9,40.2,42.1,42.5,38.5,5.03,167,188,48.7,22.1,0,0,0,0,192,196,204,0,2299,19,39.8,377,2131,20542,137268,159712,109706,14568,3.10,4.13,1040,3590,997,252,15185,109,9631,131035,157429,105209,2023,18.3,0,0,0.233,0,0,569,0,565,94.1,0
2023-02-22 15:44:00,230,289,37.2,544,0,220,89.8,135,103492,159136,161372,125529,465,244,21.1,20.5,28.4,252,23.5,25.2,30.0,257,261,20.8,21.1,0,0,0,0,0,1449,1414,7105,1295,3720,67.9,0,40.4,39.9,40.2,42.1,42.5,38.5,5.03,167,188,48.7,22.1,0,0,0,0,192,196,204,0,2299,19,39.8,377,2131,20542,137268,159712,109706,14568,3.10,4.13,1040,3590,997,252,15185,109,9631,131035,157429,105209,2023,18.3,0,0,0.233,0,0,569,0,565,94.1,0
2023-02-22 15:46:00,226,290,38.5,443,0,228,95.2,136,128426,197133,199987,123728,422,265,25.2,24.1,33.8,254,21.7,21.1,32.2,241,260,24.1,25.2,0,0,0,0,0,1411,1474,17998,1284,3458,63.4,0.233,39.3,42.4,40.9,41.1,43.8,41.7,5.16,167,169,20.8,19.2,0,0,0,0,199,191,192,0,2266,19,37.2,397,2125,16075,129876,193572,123867,14567,3.85,4.23,1022,3525,1055,252,18186,114,9816,112446,203910,133976,2025,0.360,0,0,0,0,0.233,14913,0,576,95.4,0.233
2023-02-22 15:48:00,226,290,38.5,443,0,228,95.2,136,128426,197133,199987,123728,422,265,25.2,24.1,33.8,254,21.7,21.1,32.2,241,260,24.1,25.2,0,0,0,0,0,1411,1474,17998,1284,3458,63.4,0.233,39.3,42.4,40.9,41.1,43.8,41.7,5.16,167,169,20.8,19.2,0,0,0,0,199,191,192,0,2266,19,37.2,397,2125,16075,129876,193572,123867,14567,3.85,4.23,1022,3525,1055,252,18186,114,9816,112446,203910,133976,2025,0.360,0,0,0,0,0.233,14913,0,576,95.4,0.233
2023-02-22 15:50:00,230,18.4,417,531,91.3,223,96.6,136,104974,160224,156224,139846,527,246,20.5,21.1,27.7,251,20.5,20.5,28.4,255,269,21.1,19.4,0,0,0,0,0.233,1388,1390,6161,1217,3567,68.6,0,43.1,39.7,42.1,40.9,40.3,40.5,5.42,170,166,26.3,25.8,0,0,0,0,200,208,202,0,2252,19,38.5,373,2170,20898,137402,162259,109818,14582,4.27,4.27,1018,3426,1020,243,15245,118,8830,143609,156067,102146,2018,18.3,0,0,0,0,0,585,0,600,95.4,0
2023-02-22 15:52:00,230,18.4,417,531,91.3,223,96.6,136,104974,160224,156224,139846,527,246,20.5,21.1,27.7,251,20.5,20.5,28.4,255,269,21.1,19.4,0,0,0,0,0.233,1388,1390,6161,1217,3567,68.6,0,43.1,39.7,42.1,40.9,40.3,40.5,5.42,170,166,26.3,25.8,0,0,0,0,200,208,202,0,2252,19,38.5,373,2170,20898,137402,162259,109818,14582,4.27,4.27,1018,3426,1020,243,15245,118,8830,143609,156067,102146,2018,18.3,0,0,0,0,0,585,0,600,95.4,0
2023-02-22 15:54:00,230,18.4,417,531,91.3,223,96.6,136,104974,160224,156224,139846,527,246,20.5,21.1,27.7,251,20.5,20.5,28.4,255,269,21.1,19.4,0,0,0,0,0.233,1388,1390,6161,1217,3567,68.6,0,43.1,39.7,42.1,40.9,40.3,40.5,5.42,170,166,26.3,25.8,0,0,0,0,200,208,202,0,2252,19,38.5,373,2170,20898,137402,162259,109818,14582,4.27,4.27,1018,3426,1020,243,15245,118,8830,143609,156067,102146,2018,18.3,0,0,0,0,0,585,0,600,95.4,0
2023-02-22 15:56:00,246,19,38.5,456,0,224,96.3,133,127468,201234,201430,126092,428,254,21.7,22.2,30.8,254,22.5,22.2,30.8,254,256,21.7,21.7,0,0,0.233,0,0,1378,1437,16130,1268,3694,63.8,0,40.9,39.6,41.6,40.8,42.7,41.0,5.55,172,161,23.7,21.5,0,0.233,0,0.233,198,195,185,0,2203,19,40.0,381,2083,20933,123600,199579,118887,14557,4.69,4.69,1005,3651,1026,267,15166,104,10870,125130,210026,120321,2027,0.360,0,0,0,0.233,0,13779,0,583,98.9,0
2023-02-22 15:58:00,246,19,38.5,456,0,224,96.3,133,127468,201234,201430,126092,428,254,21.7,22.2,30.8,254,22.5,22.2,30.8,254,256,21.7,21.7,0,0,0.233,0,0,1378,1437,16130,1268,3694,63.8,0,40.9,39.6,41.6,40.8,42.7,41.0,5.55,172,161,23.7,21.5,0,0.233,0,0.233,198,195,185,0,2203,19,40.0,381,2083,20933,123600,199579,118887,14557,4.69,4.69,1005,3651,1026,267,15166,104,10870,125130,210026,120321,2027,0.360,0,0,0,0.233,0,13779,0,583,98.9,0
2023-02-22 16:00:00,206,290,418,544,91.7,229,94.2,138,125369,181119,178481,131652,486,254,21.1,20.5,30.3,247,20.5,21.1,29.2,246,248,22.2,22.5,0,0,0,0,0,1685,1425,8220,1277,3432,67.2,0,41.4,43.1,40.9,40.5,43.8,41.6,3.97,153,160,21.4,21.5,0,0,0,0,179,183,177,0,2200,19.6,37.2,393,2119,15667,127568,184704,133647,14578,3.57,4.61,1031,3585,1035,248,15228,121,9134,135553,171156,132284,2021,18.3,0,0,0,0,0,1787,0.233,572,94.2,0
2023-02-22 16:02:00,206,290,418,544,91.7,229,94.2,138,125369,181119,178481,131652,486,254,21.1,20.5,30.3,247,20.5,21.1,29.2,246,248,22.2,22.5,0,0,0,0,0,1685,1425,8220,1277,3432,67.2,0,41.4,43.1,40.9,40.5,43.8,41.6,3.97,153,160,21.4,21.5,0,0,0,0,179,183,177,0,2200,19.6,37.2,393,2119,15667,127568,184704,133647,14578,3.57,4.61,1031,3585,1035,248,15228,121,9134,135553,171156,132284,2021,18.3,0,0,0,0,0,1787,0.233,572,94.2,0
2023-02-22 16:04:00,206,290,418,544,91.7,229,94.2,138,125369,181119,178481,131652,486,254,21.1,20.5,30.3,247,20.5,21.1,29.2,246,248,22.2,22.5,0,0,0,0,0,1685,1425,8220,1277,3432,67.2,0,41.4,43.1,40.9,40.5,43.8,41.6,3.97,153,160,21.4,21.5,0,0,0,0,179,183,177,0,2200,19.6,37.2,393,2119,15667,127568,184704,133647,14578,3.57,4.61,1031,3585,1035,248,15228,121,9134,135553,171156,132284,2021,18.3,0,0,0,0,0,1787,0.233,572,94.2,0
2023-02-22 16:06:00,233,19.6,38.5,451,0,225,97.1,138,115158,174246,183474,118489,436,250,20.5,21.7,28.4,255,21.7,21.3,28.4,251,274,20.5,21.1,0,0.233,0,0,0,1458,1372,12965,1295,3676,64.7,0,40.7,41.4,41.4,42.5,43.0,40.7,6.41,157,157,22.1,66.9,0,0,0,0,182,190,197,0,2289,18.6,38.5,381,2161,20599,124675,172407,115434,14564,3.52,4.35,1064,3606,1059,255,12226,112,9853,121542,187700,117085,2023,0.360,0.233,0.233,0,0,0,12471,0,588,94.5,0
2023-02-22 16:08:00,233,19.6,38.5,451,0,225,97.1,138,115158,174246,183474,118489,436,250,20.5,21.7,28.4,255,21.7,21.3,28.4,251,274,20.5,21.1,0,0.233,0,0,0,1458,1372,12965,1295,3676,64.7,0,40.7,41.4,41.4,42.5,43.0,40.7,6.41,157,157,22.1,66.9,0,0,0,0,182,190,197,0,2289,18.6,38.5,381,2161,20599,124675,172407,115434,14564,3.52,4.35,1064,3606,1059,255,12226,112,9853,121542,187700,117085,2023,0.360,0.233,0.233,0,0,0,12471,0,588,94.5,0
2023-02-22 16:10:00,224,292,417,509,92.4,236,95.3,132,116635,184455,176867,145796,498,249,22.5,20.8,29.2,256,20.5,20.5,30.0,253,260,21.1,20.5,0,0,0,0.233,0,1354,1443,11134,1242,3581,67.2,0,40.0,38.3,40.9,44.8,42.5,42.1,3.74,166,163,23.7,20.7,0,0,0.233,0,181,198,182,0.233,2233,19,38.5,389,2117,20668,139949,183946,113738,14570,4.73,3.77,1017,3508,1028,233,18192,109,9503,140157,168966,112813,2021,18.3,0,0,0,0,0,3079,0,576,96.2,0
2023-02-22 16:12:00,224,292,417,509,92.4,236,95.3,132,116635,184455,176867,145796,498,249,22.5,20.8,29.2,256,20.5,20.5,30.0,253,260,21.1,20.5,0,0,0,0.233,0,1354,1443,11134,1242,3581,67.2,0,40.0,38.3,40.9,44.8,42.5,42.1,3.74,166,163,23.7,20.7,0,0,0.233,0,181,198,182,0.233,2233,19,38.5,389,2117,20668,139949,183946,113738,14570,4.73,3.77,1017,3508,1028,233,18192,109,9503,140157,168966,112813,2021,18.3,0,0,0,0,0,3079,0,576,96.2,0
2023-02-22 16:14:00,224,292,417,509,92.4,236,95.3,132,116635,184455,176867,145796,498,249,22.5,20.8,29.2,256,20.5,20.5,30.0,253,260,21.1,20.5,0,0,0,0.233,0,1354,1443,11134,1242,3581,67.2,0,40.0,38.3,40.9,44.8,42.5,42.1,3.74,166,163,23.7,20.7,0,0,0.233,0,181,198,182,0.233,2233,19,38.5,389,2117,20668,139949,183946,113738,14570,4.73,3.77,1017,3508,1028,233,18192,109,9503,140157,168966,112813,2021,18.3,0,0,0,0,0,3079,0,576,96.2,0
2023-02-22 16:16:00,250,18.4,38.5,460,0,212,97.5,139,108897,175561,177699,118863,411,259,21.1,22.2,30.8,252,22.2,22.2,30.0,251,261,21.1,22.8,0.233,0,0,0,0,1431,1467,9839,1232,3566,64.7,0,41.9,43.8,42.6,39.5,42.3,40.4,7.99,151,151,22.0,21.6,0.233,0,0,0,181,174,175,0,2280,19,39.8,393,2120,15786,119053,177547,106402,14565,4.05,4.35,1060,3536,1088,251,15259,116,10254,118475,165190,111049,1966,0.593,0,0,0,0,0,9673,0,595,98.1,0
2023-02-22 16:18:00,250,18.4,38.5,460,0,212,97.5,139,108897,175561,177699,118863,411,259,21.1,22.2,30.8,252,22.2,22.2,30.0,251,261,21.1,22.8,0.233,0,0,0,0,1431,1467,9839,1232,3566,64.7,0,41.9,43.8,42.6,39.5,42.3,40.4,7.99,151,151,22.0,21.6,0.233,0,0,0,181,174,175,0,2280,19,39.8,393,2120,15786,119053,177547,106402,14565,4.05,4.35,1060,3536,1088,251,15259,116,10254,118475,165190,111049,1966,0.593,0,0,0,0,0,9673,0,595,98.1,0
2023-02-22 16:20:00,226,288,417,539,90.7,226,97.3,136,138728,197781,196571,139203,519,244,21.1,20.5,28.4,242,21.1,20.5,28.7,243,251,21.7,20.0,0,0,0,0,0,1721,1383,14471,1285,3568,67.7,0,39.0,40.4,40.2,44.8,42.5,42.1,8.90,174,161,22.7,21.9,0,0,0,0,176,183,196,0,2206,19,37.2,370,2119,20470,139019,197006,142368,14580,4.21,3.91,1039,3593,984,252,15210,113,9622,140669,211039,138155,2077,18.3,0,0,0,0,0,5950,0,576,96.2,0
2023-02-22 16:22:00,226,288,417,539,90.7,226,97.3,136,138728,197781,196571,139203,519,244,21.1,20.5,28.4,242,21.1,20.5,28.7,243,251,21.7,20.0,0,0,0,0,0,1721,1383,14471,1285,3568,67.7,0,39.0,40.4,40.2,44.8,42.5,42.1,8.90,174,161,22.7,21.9,0,0,0,0,176,183,196,0,2206,19,37.2,370,2119,20470,139019,197006,142368,14580,4.21,3.91,1039,3593,984,252,15210,113,9622,140669,211039,138155,2077,18.3,0,0,0,0,0,5950,0,576,96.2,0
2023-02-22 16:24:00,226,288,417,539,90.7,226,97.3,136,138728,197781,196571,139203,519,244,21.1,20.5,28.4,242,21.1,20.5,28.7,243,251,21.7,20.0,0,0,0,0,0,1721,1383,14471,1285,3568,67.7,0,39.0,40.4,40.2,44.8,42.5,42.1,8.90,174,161,22.7,21.9,0,0,0,0,176,183,196,0,2206,19,37.2,370,2119,20470,139019,197006,142368,14580,4.21,3.91,1039,3593,984,252,15210,113,9622,140669,211039,138155,2077,18.3,0,0,0,0,0,5950,0,576,96.2,0
2023-02-22 16:26:00,232,19,37.2,456,0,227,95.2,135,108124,163418,173862,121058,411,266,20.5,21.7,30.0,256,21.7,21.7,29.2,253,260,21.7,21.7,0,0,0,0,0,1370,1409,6339,1257,3540,66.2,0,42.6,42.1,41.4,43.0,41.0,40.2,3.96,169,159,22.5,20.3,0,0,0,0,188,196,171,0,2259,19,38.5,385,2119,17541,127386,177380,103996,14554,3.57,4.35,1021,3623,1016,213,12221,107,9485,122641,159426,101351,2025,0.360,0,0,0,0,0,5432,0,565,96.2,0
2023-02-22 16:28:00,232,19,37.2,456,0,227,95.2,135,108124,163418,173862,121058,411,266,20.5,21.7,30.0,256,21.7,21.7,29.2,253,260,21.7,21.7,0,0,0,0,0,1370,1409,6339,1257,3540,66.2,0,42.6,42.1,41.4,43.0,41.0,40.2,3.96,169,159,22.5,20.3,0,0,0,0,188,196,171,0,2259,19,38.5,385,2119,17541,127386,177380,103996,14554,3.57,4.35,1021,3623,1016,213,12221,107,9485,122641,159426,101351,2025,0.360,0,0,0,0,0,5432,0,565,96.2,0
2023-02-22 16:30:00,207,288,418,517,90.7,227,95.0,141,123488,192127,187408,134699,516,253,22.2,22.2,33.0,263,24.3,24.9,30.8,246,269,21.7,25.7,0,0,0,0,0,1392,1426,17781,1312,3485,64.9,0,41.1,38.5,40.4,42.2,44.6,42.1,6.49,172,165,26.9,24.9,0,0,0,0,179,182,179,0,2180,19.6,39.8,405,2045,19126,129133,183583,128840,14570,3.24,4.83,1075,3489,1088,285,18215,119,9301,133100,199436,131288,2021,18.3,0,0,0,0,0,10076,0,600,96.4,0
2023-02-22 16:32:00,207,288,418,517,90.7,227,95.0,141,123488,192127,187408,134699,516,253,22.2,22.2,33.0,263,24.3,24.9,30.8,246,269,21.7,25.7,0,0,0,0,0,1392,1426,17781,1312,3485,64.9,0,41.1,38.5,40.4,42.2,44.6,42.1,6.49,172,165,26.9,24.9,0,0,0,0,179,182,179,0,2180,19.6,39.8,405,2045,19126,129133,183583,128840,14570,3.24,4.83,1075,3489,1088,285,18215,119,9301,133100,199436,131288,2021,18.3,0,0,0,0,0,10076,0,600,96.4,0
2023-02-22 16:34:00,207,288,418,517,90.7,227,95.0,141,123488,192127,187408,134699,516,253,22.2,22.2,33.0,263,24.3,24.9,30.8,246,269,21.7,25.7,0,0,0,0,0,1392,1426,17781,1312,3485,64.9,0,41.1,38.5,40.4,42.2,44.6,42.1,6.49,172,165,26.9,24.9,0,0,0,0,179,182,179,0,2180,19.6,39.8,405,2045,19126,129133,183583,128840,14570,3.24,4.83,1075,3489,1088,285,18215,119,9301,133100,199436,131288,2021,18.3,0,0,0,0,0,10076,0,600,96.4,0
2023-02-22 16:36:00,248,19.6,37.2,465,0.233,226,96.4,128,105354,155923,155736,117156,403,258,25.0,23.8,29.2,243,22.2,21.7,33.2,259,260,24.6,21.7,0,0,0,0,0,1386,1484,7827,1276,3558,65.1,0,41.1,42.6,41.6,40.9,42.6,40.2,6.39,144,172,25.4,23.6,0,0,0,0,179,180,187,0,2264,19,37.2,366,2216,20805,128857,161295,102117,14569,4.13,3.77,1036,3600,1040,228,15211,117,9582,123459,171189,107402,2025,0.360,0,0,0,0,0,581,0,571,97.2,0
2023-02-22 16:38:00,248,19.6,37.2,465,0.233,226,96.4,128,105354,155923,155736,117156,403,258,25.0,23.8,29.2,243,22.2,21.7,33.2,259,260,24.6,21.7,0,0,0,0,0,1386,1484,7827,1276,3558,65.1,0,41.1,42.6,41.6,40.9,42.6,40.2,6.39,144,172,25.4,23.6,0,0,0,0,179,180,187,0,2264,19,37.2,366,2216,20805,128857,161295,102117,14569,4.13,3.77,1036,3600,1040,228,15211,117,9582,123459,171189,107402,2025,0.360,0,0,0,0,0,581,0,571,97.2,0
2023-02-22 16:40:00,214,288,417,526,90.7,230,96.3,144,126491,208325,199181,145503,525,245,20.0,21.1,29.2,252,20.5,20.5,27.7,250,261,21.3,20.0,0,0,0,0,0,1356,1432,16597,1278,3549,67.8,0,41.9,42.4,40.9,43.0,42.4,40.2,4.17,166,153,20.1,22,0,0,0,0,191,184,185,0,2277,18.4,38.5,400,2096,19767,137648,197526,128747,14571,3.71,4.13,1018,3352,1010,252,12217,104,9409,139121,186656,123292,2021,18.3,0,0,0.233,0,0,15010,0,605,93.3,0
2023-02-22 16:42:00,214,288,417,526,90.7,230,96.3,144,126491,208325,199181,145503,525,245,20.0,21.1,29.2,252,20.5,20.5,27.7,250,261,21.3,20.0,0,0,0,0,0,1356,1432,16597,1278,3549,67.8,0,41.9,42.4,40.9,43.0,42.4,40.2,4.17,166,153,20.1,22,0,0,0,0,191,184,185,0,2277,18.4,38.5,400,2096,19767,137648,197526,128747,14571,3.71,4.13,1018,3352,1010,252,12217,104,9409,139121,186656,123292,2021,18.3,0,0,0.233,0,0,15010,0,605,93.3,0
2023-02-22 16:44:00,214,288,417,526,90.7,230,96.3,144,126491,208325,199181,145503,525,245,20.0,21.1,29.2,252,20.5,20.5,27.7,250,261,21.3,20.0,0,0,0,0,0,1356,1432,16597,1278,3549,67.8,0,41.9,42.4,40.9,43.0,42.4,40.2,4.17,166,153,20.1,22,0,0,0,0,191,184,185,0,2277,18.4,38.5,400,2096,19767,137648,197526,128747,14571,3.71,4.13,1018,3352,1010,252,12217,104,9409,139121,186656,123292,2021,18.3,0,0,0.233,0,0,15010,0,605,93.3,0
2023-02-22 16:46:00,226,19,38.5,452,0,219,95.5,135,120928,176389,181693,120137,428,263,22.8,21.7,30.0,252,21.1,21.7,31.6,237,257,21.7,22.8,0,0,0,0,0,1773,1399,6034,1259,3711,64.1,0,38.3,41.4,39.9,41.6,45,41.6,4.75,174,180,23.0,21.0,0,0,0,0,190,185,199,0,2171,19,39.8,381,2076,15956,121737,171130,119984,14571,4.13,5.47,1064,3757,1036,232,18230,113,11157,119242,171982,120811,2024,0.360,0,0,0,0,0,579,0,576,97.3,0
2023-02-22 16:48:00,226,19,38.5,452,0,219,95.5,135,120928,176389,181693,120137,428,263,22.8,21.7,30.0,252,21.1,21.7,31.6,237,257,21.7,22.8,0,0,0,0,0,1773,1399,6034,1259,3711,64.1,0,38.3,41.4,39.9,41.6,45,41.6,4.75,174,180,23.0,21.0,0,0,0,0,190,185,199,0,2171,19,39.8,381,2076,15956,121737,171130,119984,14571,4.13,5.47,1064,3757,1036,232,18230,113,11157,119242,171982,120811,2024,0.360,0,0,0,0,0,579,0,576,97.3,0
2023-02-22 16:50:00,230,288,417,526,91.0,231,95.9,129,128432,199068,194866,139857,535,241,21.1,20.5,30.0,247,21.9,21.1,29.2,263,260,20.5,20.0,0,0,0,0,0.233,1443,1402,17973,1242,3567,66.2,0.233,43.8,40.9,42.2,42.5,40.8,40.1,4.94,160,173,22.8,21.3,0,0,0,0.233,205,215,194,0,2234,19,38.5,389,2198,21066,138107,200293,128946,14575,3.80,4.09,1020,3555,1059,253,15243,118,9306,139179,203826,127841,2022,18.3,0,0,0,0,0,14941,0,582,94.2,0.233
2023-02-22 16:52:00,230,288,417,526,91.0,231,95.9,129,128432,199068,194866,139857,535,241,21.1,20.5,30.0,247,21.9,21.1,29.2,263,260,20.5,20.0,0,0,0,0,0.233,1443,1402,17973,1242,3567,66.2,0.233,43.8,40.9,42.2,42.5,40.8,40.1,4.94,160,173,22.8,21.3,0,0,0,0.233,205,215,194,0,2234,19,38.5,389,2198,21066,138107,200293,128946,14575,3.80,4.09,1020,3555,1059,253,15243,118,9306,139179,203826,127841,2022,18.3,0,0,0,0,0,14941,0,582,94.2,0.233
2023-02-22 16:54:00,230,288,417,526,91.0,231,95.9,129,128432,199068,194866,139857,535,241,21.1,20.5,30.0,247,21.9,21.1,29.2,263,260,20.5,20.0,0,0,0,0,0.233,1443,1402,17973,1242,3567,66.2,0.233,43.8,40.9,42.2,42.5,40.8,40.1,4.94,160,173,22.8,21.3,0,0,0,0.233,205,215,194,0,2234,19,38.5,389,2198,21066,138107,200293,128946,14575,3.80,4.09,1020,3555,1059,253,15243,118,9306,139179,203826,127841,2022,18.3,0,0,0,0,0,14941,0,582,94.2,0.233
2023-02-22 16:56:00,228,19,40.0,456,0,225,95.4,143,107159,163303,166491,121675,423,249,20.0,21.1,27.9,261,20.5,20.5,28.4,246,257,21.1,20.5,0,0,0,0,0,1346,1425,6413,1259,3593,67.2,0,40.7,40.9,41.4,43.0,44.0,42.4,4.74,174,167,20.7,22.0,0,0.233,0,0,177,190,194,0,2351,19,37.5,374,2094,20261,121650,164862,110009,14572,3.57,4.13,1039,3607,1022,242,12199,104,9110,121653,162913,109091,2023,0.360,0,0,0,0,0.233,598,0.233,582,96.7,0
2023-02-22 16:58:00,228,19,40.0,456,0,225,95.4,143,107159,163303,166491,121675,423,249,20.0,21.1,27.9,261,20.5,20.5,28.4,246,257,21.1,20.5,0,0,0,0,0,1346,1425,6413,1259,3593,67.2,0,40.7,40.9,41.4,43.0,44.0,42.4,4.74,174,167,20.7,22.0,0,0.233,0,0,177,190,194,0,2351,19,37.5,374,2094,20261,121650,164862,110009,14572,3.57,4.13,1039,3607,1022,242,12199,104,9110,121653,162913,109091,2023,0.360,0,0,0,0,0.233,598,0.233,582,96.7,0
2023-02-22 17:00:00,227,289,417,535,91.7,222,98.3,133,131815,197756,198919,137039,517,258,22.8,22.8,30.8,248,21.7,22.2,30.8,251,265,22.2,23.0,0,0,0.233,0,0,1348,1431,17752,1267,3450,66.2,0,41.7,41.9,41.9,41.9,39.9,40.7,5.06,172,171,22.7,19.7,0,0,0,0,208,198,201,0,2171,19.2,39.8,393,2079,17992,135741,201786,127408,14586,4.03,4.69,1044,3370,1070,275,18246,119,8748,135777,205139,130187,2022,18.3,0,0,0,0.233,0,14983,0,588,95.4,0
2023-02-22 17:02:00,227,289,417,535,91.7,222,98.3,133,131815,197756,198919,137039,517,258,22.8,22.8,30.8,248,21.7,22.2,30.8,251,265,22.2,23.0,0,0,0.233,0,0,1348,1431,17752,1267,3450,66.2,0,41.7,41.9,41.9,41.9,39.9,40.7,5.06,172,171,22.7,19.7,0,0,0,0,208,198,201,0,2171,19.2,39.8,393,2079,17992,135741,201786,127408,14586,4.03,4.69,1044,3370,1070,275,18246,119,8748,135777,205139,130187,2022,18.3,0,0,0,0.233,0,14983,0,588,95.4,0
2023-02-22 17:04:00,227,289,417,535,91.7,222,98.3,133,131815,197756,198919,137039,517,258,22.8,22.8,30.8,248,21.7,22.2,30.8,251,265,22.2,23.0,0,0,0.233,0,0,1348,1431,17752,1267,3450,66.2,0,41.7,41.9,41.9,41.9,39.9,40.7,5.06,172,171,22.7,19.7,0,0,0,0,208,198,201,0,2171,19.2,39.8,393,2079,17992,135741,201786,127408,14586,4.03,4.69,1044,3370,1070,275,18246,119,8748,135777,205139,130187,2022,18.3,0,0,0,0.233,0,14983,0,588,95.4,0
2023-02-22 17:06:00,247,19.6,38.5,443,0,225,94.4,138,101713,158243,159386,113561,440,258,21.7,20.5,30.0,254,21.7,21.1,29.2,246,261,21.7,20.5,0,0,0,0,0,1370,1403,6474,1297,3694,66.2,0,40.2,40.4,40.9,41.8,44.1,41.4,13.0,160,157,47.6,23.1,0,0,0,0,190,186,193,0,2325,19.6,38.5,389,2169,19175,116753,160316,106355,14569,3.10,3.91,1037,3548,1032,237,15153,120,10611,121175,152961,102866,2025,0.360,0,0,0,0,0,602,0,566,97.7,0
