"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-7bbf9dc945-wgc5n","carts-db-ff8647ccb-625wk","catalogue-6479dbb5bd-ztk4n","catalogue-db-6b55d8cdb7-8f5px","cert-manager-5fdbd97fb5-k5sgc","cert-manager-cainjector-7c44879bc4-8f46r","cert-manager-webhook-5db84854c8-prk9f","cilium-96sjj","cilium-kqw9v","cilium-nz7k5","cilium-operator-d7fc69fd7-dqw9c","coredns-7b5bbc6644-8s9sw","csi-attacher-59db6bb96c-cspqm","csi-attacher-59db6bb96c-nflgg","csi-attacher-59db6bb96c-qp9gf","csi-provisioner-6d44d79b88-55sxw","csi-provisioner-6d44d79b88-5vvcp","csi-provisioner-6d44d79b88-m2bpr","csi-resizer-74cc7c9c95-5mn8f","csi-resizer-74cc7c9c95-xvkt5","csi-resizer-74cc7c9c95-zwwhb","csi-snapshotter-7f7685dfdb-dvf79","csi-snapshotter-7f7685dfdb-qlqr8","csi-snapshotter-7f7685dfdb-xj5hp","deathstar-f694cf746-9r77t","deathstar-f694cf746-v6ngk","engine-image-ei-87057037-796m4","engine-image-ei-87057037-p2lq2","engine-image-ei-87057037-w4xvv","falco-8kjnl","falco-falcosidekick-5b8c958b97-7gh7g","falco-falcosidekick-5b8c958b97-xkck5","falco-falcosidekick-bb977cdb8-x879q","falco-falcosidekick-bb977cdb8-xswp7","falco-falcosidekick-ui-5854bc5d66-dzkn8","falco-falcosidekick-ui-5854bc5d66-m7c99","falco-falcosidekick-ui-5854bc5d66-mh4l7","falco-falcosidekick-ui-5854bc5d66-nxwsj","falco-fz542","falco-h68pg","falco-jdbll","falco-tzbrf","falco-z6wn2","fleet-agent-86bcc7466d-cw5jt","fleet-controller-7bbd96b579-lbk6x","front-end-7f5c844b4c-76psx","gitjob-5bd78d7cd9-ghsfh","grafana-84476dcf4b-b2rzw","hubble-relay-6565cf56c6-rk28p","hubble-ui-64bd8dcbf5-9bglp","instance-manager-e-5cbcfde887818f02479ecd49ddfb14d5","instance-manager-e-b6b3dc1cc7a5c320053b73fa4f3cb7a1","instance-manager-e-fbeef6d22336c3aa6e333b77d368076e","instance-manager-r-5cbcfde887818f02479ecd49ddfb14d5","instance-manager-r-b6b3dc1cc7a5c320053b73fa4f3cb7a1","instance-manager-r-fbeef6d22336c3aa6e333b77d368076e","local-path-provisioner-687d6d7765-4lwrj","longhorn-admission-webhook-65dddb89d6-2rbwq","longhorn-admission-webhook-65dddb89d6-z9nxp","longhorn-conversion-webhook-dff96899b-vmqdl","longhorn-conversion-webhook-dff96899b-xb65d","longhorn-csi-plugin-62jm8","longhorn-csi-plugin-9q2xk","longhorn-csi-plugin-nmpsg","longhorn-driver-deployer-5b7f74f969-rcpsf","longhorn-manager-2ttvr","longhorn-manager-4lsj6","longhorn-manager-s4fc2","longhorn-recovery-backend-dbb6555bf-pjmtl","longhorn-recovery-backend-dbb6555bf-wb6xh","longhorn-ui-d455dd57-4hs7c","longhorn-ui-d455dd57-4z5ch","metrics-server-667586758d-k64jw","orders-74f65597c5-45fqh","orders-db-795cb4dcd8-t59bb","payment-c7df5b49-r6bss","prometheus-7dbb447479-79nfm","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-2m9fz","pushprox-k3s-server-client-v8dk9","pushprox-k3s-server-client-zfx6n","pushprox-k3s-server-proxy-695c9cdf7d-9bqfv","queue-master-9fc44d68d-bfj7q","rabbitmq-6576689cc9-hfjgj","rancher-7c5dbf46fc-27f7d","rancher-7c5dbf46fc-rb98c","rancher-7c5dbf46fc-rls52","rancher-monitoring-grafana-586df56bff-4glt8","rancher-monitoring-kube-state-metrics-77ddfd789b-z7zbc","rancher-monitoring-operator-ff6cfcc76-5kv2w","rancher-monitoring-prometheus-adapter-79d8db9697-xq2qk","rancher-monitoring-prometheus-node-exporter-f46wj","rancher-monitoring-prometheus-node-exporter-zmmz4","rancher-monitoring-prometheus-node-exporter-zq2bg","rancher-webhook-577b778f8f-k28js","session-db-695f7fd48f-nr9fx","shipping-79c568cddc-6z99f","svclb-traefik-9c583342-4hg85","svclb-traefik-9c583342-cbx5c","svclb-traefik-9c583342-r4n55","tiefighter","traefik-64b96ccbcd-h7528","ubuntu","user-79dddf5cc9-mz6gj","user-db-b8dfb847c-q49p8","xwing"
2023-03-04 14:10:00,222,38.5,19,300,0,212,162,153,176076,111700,48960,112349,406,121,121,446,432,119,125,130,447,116,466,125,125,0,0,0,0,0,1126,200,200,73.8,76.5,3.38,21.7,21.0,3.52,193,157,1315,946,870,18252,4538,424,2506,77.1,87.5,0,65.3,67.6,64.0,66.1,65.9,63.7,4.50,1871,1849,32.0,32.1,88.4,88.1,91.0,0,1847,1800,1769,1836,1853,0,0,1969,39.8,19.6,311,67671,42119,49715,107798,174862,17664,4.13,4.27,6614,13430,6661,114,1426,171,24995,48873,112620,177613,2020,0.360,0,0,0,0,0,175,0,409,142,0
2023-03-04 14:12:00,222,38.5,19,300,0,212,162,153,176076,111700,48960,112349,406,121,121,446,432,119,125,130,447,116,466,125,125,0,0,0,0,0,1126,200,200,73.8,76.5,3.38,21.7,21.0,3.52,193,157,1315,946,870,18252,4538,424,2506,77.1,87.5,0,65.3,67.6,64.0,66.1,65.9,63.7,4.50,1871,1849,32.0,32.1,88.4,88.1,91.0,0,1847,1800,1769,1836,1853,0,0,1969,39.8,19.6,311,67671,42119,49715,107798,174862,17664,4.13,4.27,6614,13430,6661,114,1426,171,24995,48873,112620,177613,2020,0.360,0,0,0,0,0,175,0,409,142,0
2023-03-04 14:14:00,222,38.5,19,300,0,212,162,153,176076,111700,48960,112349,406,121,121,446,432,119,125,130,447,116,466,125,125,0,0,0,0,0,1126,200,200,73.8,76.5,3.38,21.7,21.0,3.52,193,157,1315,946,870,18252,4538,424,2506,77.1,87.5,0,65.3,67.6,64.0,66.1,65.9,63.7,4.50,1871,1849,32.0,32.1,88.4,88.1,91.0,0,1847,1800,1769,1836,1853,0,0,1969,39.8,19.6,311,67671,42119,49715,107798,174862,17664,4.13,4.27,6614,13430,6661,114,1426,171,24995,48873,112620,177613,2020,0.360,0,0,0,0,0,175,0,409,142,0
2023-03-04 14:16:00,196,468,240,407,37.2,235,163,153,185017,136091,50018,138341,443,121,121,469,454,122,115,120,448,123,468,122,122,0,0,0,0,0,1126,177,179,73.8,76.5,3.38,21.7,21.0,3.52,195,193,1315,195,870,4418,4468,1209,2605,99.5,88.9,0.233,67.4,67.7,67.6,67.9,66.1,66.4,4.39,1745,1794,32.0,32.9,88.8,91.1,91.8,0,1779,1904,1875,1797,1866,0,0,1981,35.9,19,286,71478,42018,49361,144076,177834,16495,4.73,4.83,7029,13784,6872,153,1492,304,18147,50449,144343,178034,2018,28.7,0,0,0,0.233,0,13146,0,408,141,0
2023-03-04 14:18:00,196,468,240,407,37.2,235,163,153,185017,136091,50018,138341,443,121,121,469,454,122,115,120,448,123,468,122,122,0,0,0,0,0,1126,177,179,73.8,76.5,3.38,21.7,21.0,3.52,195,193,1315,195,870,4418,4468,1209,2605,99.5,88.9,0.233,67.4,67.7,67.6,67.9,66.1,66.4,4.39,1745,1794,32.0,32.9,88.8,91.1,91.8,0,1779,1904,1875,1797,1866,0,0,1981,35.9,19,286,71478,42018,49361,144076,177834,16495,4.73,4.83,7029,13784,6872,153,1492,304,18147,50449,144343,178034,2018,28.7,0,0,0,0.233,0,13146,0,408,141,0
2023-03-04 14:20:00,223,37.2,19,302,0,211,162,152,151748,115239,50109,114477,398,117,117,453,447,112,115,113,455,116,467,111,118,0,0.233,0,0,0,1126,197,204,73.8,76.5,3.38,21.7,21.0,3.52,1385,510,1315,514,870,4259,4575,402,2526,79.4,87.2,0,63.5,65.7,65.5,62.6,66.6,68.3,5.06,1790,1767,31.8,29.8,91.1,91.8,86.0,0,1820,1793,1868,1839,1841,0,0.233,1948,39.8,18.4,313,70880,42075,49205,113158,166248,19100,3.35,4.51,6751,13900,6968,106,1546,309,18232,48837,113652,165428,2019,0.360,0,0.233,0,0,0,186,0,396,143,0
2023-03-04 14:22:00,223,37.2,19,302,0,211,162,152,151726,115217,50109,114455,398,117,117,453,447,112,115,113,455,116,467,111,118,0,0.233,0,0,0,1126,197,204,73.8,76.5,3.38,,,3.52,1385,510,1315,514,870,4259,4575,402,2526,79.4,87.2,0,63.5,65.7,65.5,62.6,66.6,68.3,5.06,1790,1767,31.8,29.8,91.1,91.8,86.0,0,1820,1793,1868,1839,1841,0,0.233,1948,39.8,18.4,313,70880,42075,49205,113135,166225,19100,3.35,4.51,6751,13900,6968,106,1546,309,18232,48837,113630,165407,2019,0.360,0,0.233,0,0,0,186,0,396,143,0
2023-03-04 14:24:00,223,37.2,19,302,0,211,162,152,151726,115217,50109,114455,398,117,117,453,447,112,115,113,455,116,467,111,118,0,0.233,0,0,0,1126,197,204,73.8,76.5,3.38,,,3.52,1385,510,1315,514,870,4259,4575,402,2526,79.4,87.2,0,63.5,65.7,65.5,62.6,66.6,68.3,5.06,1790,1767,31.8,29.8,91.1,91.8,86.0,0,1820,1793,1868,1839,1841,0,0.233,1948,39.8,18.4,313,70880,42075,49205,113135,166225,19100,3.35,4.51,6751,13900,6968,106,1546,309,18232,48837,113630,165407,2019,0.360,0,0.233,0,0,0,186,0,396,143,0
2023-03-04 14:26:00,195,467,239,426,37.2,231,151,154,197852,141535,51075,138505,417,128,125,446,445,129,125,126,433,130,467,132,129,0.233,0,0,0,0.233,1126,190,190,73.8,76.5,3.38,,,3.52,194,1119,1315,1201,870,4425,4330,1220,2522,101,87.2,0,70.5,65.5,64.6,67.0,66.6,66.3,4.58,1880,1776,31.1,34.9,89.9,88.4,92.8,0.233,1838,1876,1804,1834,1834,0,0,1978,37.5,18.4,296,70126,42093,50348,139614,189151,17686,3.43,4.02,6995,13834,6818,158,1472,171,23520,50898,139301,190031,1969,28.9,0,0,0,0,0,13214,0,416,140,0
2023-03-04 14:28:00,195,467,239,426,37.2,231,151,154,197852,141535,51075,138505,417,128,125,446,445,129,125,126,433,130,467,132,129,0.233,0,0,0,0.233,1126,190,190,73.8,76.5,3.38,,,3.52,194,1119,1315,1201,870,4425,4330,1220,2522,101,87.2,0,70.5,65.5,64.6,67.0,66.6,66.3,4.58,1880,1776,31.1,34.9,89.9,88.4,92.8,0.233,1838,1876,1804,1834,1834,0,0,1978,37.5,18.4,296,70126,42093,50348,139614,189151,17686,3.43,4.02,6995,13834,6818,158,1472,171,23520,50898,139301,190031,1969,28.9,0,0,0,0,0,13214,0,416,140,0
2023-03-04 14:30:00,222,40.0,19,288,0,223,172,161,169968,111972,48911,113280,393,134,134,454,433,125,125,126,448,123,459,128,132,0,0,0.233,0,0,1126,192,195,73.8,76.5,3.38,,,3.52,194,1103,1315,195,870,18314,4444,416,2556,78.7,87.6,0,62.8,66.6,68.5,68.1,66.3,66.1,3.88,1787,1793,33.8,30.6,90.9,92.4,89.8,0,1815,1800,1787,1866,1803,0,0,1947,39.8,20.3,299,70045,42181,49220,112306,171101,17803,3.65,4.27,6638,13486,6766,104,1580,307,17832,49476,107759,170016,2075,0.360,0,0,0,0,0,174,0,392,145,0
2023-03-04 14:32:00,222,40.0,19,288,0,223,172,161,169789,111870,48735,113179,393,134,134,454,433,125,125,126,448,123,459,128,132,0,0,0.233,0,0,,192,195,,,,,,,194,1103,,195,,18314,4444,416,2556,78.7,87.6,0,62.8,66.6,68.5,68.1,66.3,66.1,3.88,1787,1793,33.8,30.6,90.9,92.4,89.8,0,1815,1800,1787,1866,1803,0,0,1947,39.8,20.3,299,70045,42181,49044,112208,170927,17803,3.65,4.27,6638,13486,6766,104,1580,307,17832,49303,107657,169840,2075,0.360,0,0,0,0,0,174,0,392,145,0
2023-03-04 14:34:00,222,40.0,19,288,0,223,172,161,169789,111870,48735,113179,393,134,134,454,433,125,125,126,448,123,459,128,132,0,0,0.233,0,0,,192,195,,,,,,,194,1103,,195,,18314,4444,416,2556,78.7,87.6,0,62.8,66.6,68.5,68.1,66.3,66.1,3.88,1787,1793,33.8,30.6,90.9,92.4,89.8,0,1815,1800,1787,1866,1803,0,0,1947,39.8,20.3,299,70045,42181,49044,112208,170927,17803,3.65,4.27,6638,13486,6766,104,1580,307,17832,49303,107657,169840,2075,0.360,0,0,0,0,0,174,0,392,145,0
2023-03-04 14:36:00,197,467,237,429,37.2,214,158,154,187374,137029,49134,141376,428,121,121,453,447,126,122,130,433,126,466,132,125,0,0,0,0,0,,195,189,,,,,,,194,342,,195,,5262,4492,1209,2575,102,86.8,0,66.6,65.9,64.6,66.1,68.5,66.6,5.40,1820,1860,31.2,32.4,89.9,90.3,85.6,0,1815,1849,1850,1812,1841,0,0,1982,39.8,18.4,300,67727,42085,49998,140914,180637,17617,3.71,5.20,7156,14189,6834,158,1494,310,18320,49983,143706,188112,2022,25.9,0,0,0,0,0,13275,0,412,144,0
2023-03-04 14:38:00,197,467,237,429,37.2,214,158,154,187374,137029,49134,141376,428,121,121,453,447,126,122,130,433,126,466,132,125,0,0,0,0,0,,195,189,,,,,,,194,342,,195,,5262,4492,1209,2575,102,86.8,0,66.6,65.9,64.6,66.1,68.5,66.6,5.40,1820,1860,31.2,32.4,89.9,90.3,85.6,0,1815,1849,1850,1812,1841,0,0,1982,39.8,18.4,300,67727,42085,49998,140914,180637,17617,3.71,5.20,7156,14189,6834,158,1494,310,18320,49983,143706,188112,2022,25.9,0,0,0,0,0,13275,0,412,144,0
2023-03-04 14:40:00,228,37.2,18.0,288,0,233,164,153,155017,116347,55311,112034,384,134,134,430,452,128,131,129,455,129,460,132,132,0,0,0,0,0,,191,203,,,,,,,997,197,,1136,,4188,4679,424,2574,79.1,84.1,0,66.3,63.6,68.5,66.1,64.0,62.9,5.48,1837,1873,46.7,33.5,89.6,91.6,91.3,0,1810,1799,1858,1802,1852,0.233,0,1958,38.5,19.2,290,70639,42120,56405,112203,168471,17803,3.71,4.97,6789,13356,6954,5867,1501,167,23660,55537,110933,161786,2026,0.360,0.233,0,0,0,0.233,172,0.233,402,141,0.233
2023-03-04 14:42:00,228,37.2,18.0,288,0,233,164,153,155017,116347,55311,112034,384,134,134,430,452,128,131,129,455,129,460,132,132,0,0,0,0,0,,191,203,,,,,,,997,197,,1136,,4188,4679,424,2574,79.1,84.1,0,66.3,63.6,68.5,66.1,64.0,62.9,5.48,1837,1873,46.7,33.5,89.6,91.6,91.3,0,1810,1799,1858,1802,1852,0.233,0,1958,38.5,19.2,290,70639,42120,56405,112203,168471,17803,3.71,4.97,6789,13356,6954,5867,1501,167,23660,55537,110933,161786,2026,0.360,0.233,0,0,0,0.233,172,0.233,402,141,0.233
2023-03-04 14:44:00,228,37.2,18.0,288,0,233,164,153,155017,116347,55311,112034,384,134,134,430,452,128,131,129,455,129,460,132,132,0,0,0,0,0,,191,203,,,,,,,997,197,,1136,,4188,4679,424,2574,79.1,84.1,0,66.3,63.6,68.5,66.1,64.0,62.9,5.48,1837,1873,46.7,33.5,89.6,91.6,91.3,0,1810,1799,1858,1802,1852,0.233,0,1958,38.5,19.2,290,70639,42120,56405,112203,168471,17803,3.71,4.97,6789,13356,6954,5867,1501,167,23660,55537,110933,161786,2026,0.360,0.233,0,0,0,0.233,172,0.233,402,141,0.233
2023-03-04 14:46:00,196,469,242,419,37.2,212,153,155,191375,140215,51111,140530,436,128,131,469,441,122,125,126,440,126,466,125,128,0,0,0,0,0,,192,190,,,,,,,189,194,,979,,4421,4356,1188,2504,100,89.2,0,66.3,68.1,64.8,65.7,67.7,69.2,4.86,1821,1764,33.9,31.1,89.9,86.9,92.0,0,1880,1878,1766,1895,1845,0,0,2036,35.9,19.6,300,69480,42072,50637,136477,177779,17796,3.49,4.37,6670,13431,6974,158,1404,309,17291,50092,140752,184606,2072,28.5,0,0,0,0,0,13246,0,407,141,0
2023-03-04 14:48:00,196,469,242,419,37.2,212,153,155,191375,140215,51111,140530,436,128,131,469,441,122,125,126,440,126,466,125,128,0,0,0,0,0,,192,190,,,,,,,189,194,,979,,4421,4356,1188,2504,100,89.2,0,66.3,68.1,64.8,65.7,67.7,69.2,4.86,1821,1764,33.9,31.1,89.9,86.9,92.0,0,1880,1878,1766,1895,1845,0,0,2036,35.9,19.6,300,69480,42072,50637,136477,177779,17796,3.49,4.37,6670,13431,6974,158,1404,309,17291,50092,140752,184606,2072,28.5,0,0,0,0,0,13246,0,407,141,0
2023-03-04 14:50:00,222,38.5,19,306,0.233,224,162,153,168725,112181,47872,112227,399,128,131,445,446,128,131,130,464,133,474,139,135,0,0,0,0.233,0,,188,195,,,,,,,923,197,,193,,18503,4523,414,2559,76.7,85.0,0,66.3,64.6,67.2,66.3,65.9,63.5,3.96,1775,1800,32.0,31.1,86.4,92.6,89.6,0,1801,1790,1872,1826,1798,0,0,1909,39.8,18.4,307,69986,39450,48934,115844,178581,17686,3.93,4.02,7100,14406,6749,104,1521,309,17729,50111,114642,171293,2021,0.593,0,0,0,0,0,165,0,404,145,0
2023-03-04 14:52:00,222,38.5,19,306,0.233,224,162,153,168725,112181,47872,112227,399,128,131,445,446,128,131,130,464,133,474,139,135,0,0,0,0.233,0,,188,195,,,,,,,923,197,,193,,18503,4523,414,2559,76.7,85.0,0,66.3,64.6,67.2,66.3,65.9,63.5,3.96,1775,1800,32.0,31.1,86.4,92.6,89.6,0,1801,1790,1872,1826,1798,0,0,1909,39.8,18.4,307,69986,39450,48934,115844,178581,17686,3.93,4.02,7100,14406,6749,104,1521,309,17729,50111,114642,171293,2021,0.593,0,0,0,0,0,165,0,404,145,0
2023-03-04 14:54:00,222,38.5,19,306,0.233,224,162,153,168725,112181,47872,112227,399,128,131,445,446,128,131,130,464,133,474,139,135,0,0,0,0.233,0,,188,195,,,,,,,923,197,,193,,18503,4523,414,2559,76.7,85.0,0,66.3,64.6,67.2,66.3,65.9,63.5,3.96,1775,1800,32.0,31.1,86.4,92.6,89.6,0,1801,1790,1872,1826,1798,0,0,1909,39.8,18.4,307,69986,39450,48934,115844,178581,17686,3.93,4.02,7100,14406,6749,104,1521,309,17729,50111,114642,171293,2021,0.593,0,0,0,0,0,165,0,404,145,0
2023-03-04 14:56:00,205,465,240,404,37.2,232,169,156,192286,140509,50684,136039,432,128,124,447,440,125,118,119,448,119,460,118,125,0,0,0,0,0,,193,197,,,,,,,309,1055,,194,,4280,4477,1212,2593,107,88.9,0,66.3,66.8,65.0,63.7,64.8,68.5,4.36,1763,1819,31.2,32.9,90.7,89.9,89.8,0,1855,1828,1819,1849,1808,0,0,1940,38.5,19,300,70075,44686,48743,140939,189475,16435,3.49,4.27,6915,13603,7088,156,1464,171,22549,48413,139679,189326,1968,27.8,0,0,0,0,0,13229,0,388,144,0
2023-03-04 14:58:00,205,465,240,404,37.2,232,169,156,192286,140509,50684,136039,432,128,124,447,440,125,118,119,448,119,460,118,125,0,0,0,0,0,,193,197,,,,,,,309,1055,,194,,4280,4477,1212,2593,107,88.9,0,66.3,66.8,65.0,63.7,64.8,68.5,4.36,1763,1819,31.2,32.9,90.7,89.9,89.8,0,1855,1828,1819,1849,1808,0,0,1940,38.5,19,300,70075,44686,48743,140939,189475,16435,3.49,4.27,6915,13603,7088,156,1464,171,22549,48413,139679,189326,1968,27.8,0,0,0,0,0,13229,0,388,144,0
2023-03-04 15:00:00,231,39.8,17.7,306,0,219,159,153,155505,108453,48923,116304,380,128,128,461,463,125,129,130,426,127,452,132,122,0,0,0,0,0,,195,191,,,,,,,1455,512,,666,,4394,4564,436,2472,77.3,87.6,0,67.6,66.8,65.3,64.8,68.5,66.8,4.58,1830,1812,32.0,31.5,89.4,90.5,89.0,0,1854,1830,1844,1786,1847,0,0,1986,39.8,19,297,70025,42152,49793,111922,155036,17738,3.85,4.27,6881,13260,6818,112,1522,306,17232,49734,112837,155706,2020,0.360,0,0,0,0,0,172,0,420,144,0
2023-03-04 15:02:00,231,39.8,17.7,306,0,219,159,153,155505,108453,48923,116304,380,128,128,461,463,125,129,130,426,127,452,132,122,0,0,0,0,0,,195,191,,,,,,,1455,512,,666,,4394,4564,436,2472,77.3,87.6,0,67.6,66.8,65.3,64.8,68.5,66.8,4.58,1830,1812,32.0,31.5,89.4,90.5,89.0,0,1854,1830,1844,1786,1847,0,0,1986,39.8,19,297,70025,42152,49793,111922,155036,17738,3.85,4.27,6881,13260,6818,112,1522,306,17232,49734,112837,155706,2020,0.360,0,0,0,0,0,172,0,420,144,0
2023-03-04 15:04:00,231,39.8,17.7,306,0,219,159,153,155505,108453,48923,116304,380,128,128,461,463,125,129,130,426,127,452,132,122,0,0,0,0,0,,195,191,,,,,,,1455,512,,666,,4394,4564,436,2472,77.3,87.6,0,67.6,66.8,65.3,64.8,68.5,66.8,4.58,1830,1812,32.0,31.5,89.4,90.5,89.0,0,1854,1830,1844,1786,1847,0,0,1986,39.8,19,297,70025,42152,49793,111922,155036,17738,3.85,4.27,6881,13260,6818,112,1522,306,17232,49734,112837,155706,2020,0.360,0,0,0,0,0,172,0,420,144,0
2023-03-04 15:06:00,198,466,236,426,37.2,226,164,151,187405,143934,51016,136782,437,124,124,448,422,125,122,119,449,129,475,125,132,0,0,0,0,0,,194,186,,,,,,,194,194,,308,,5184,4322,1199,2611,105,86.8,0,64.8,66.1,68.7,67.0,66.3,65.7,4.08,1853,1799,47.8,33.4,92.6,88.6,91.1,0,1829,1888,1783,1895,1807,0,0,1966,35.9,19.6,298,72398,42084,49989,141307,180947,19103,3.79,4.41,6823,14792,6887,160,1544,309,17817,50398,140162,186067,2076,25.9,0,0,0,0,0,13185,0,390,143,0
2023-03-04 15:08:00,198,466,236,426,37.2,226,164,151,187405,143934,51016,136782,437,124,124,448,422,125,122,119,449,129,475,125,132,0,0,0,0,0,,194,186,,,,,,,194,194,,308,,5184,4322,1199,2611,105,86.8,0,64.8,66.1,68.7,67.0,66.3,65.7,4.08,1853,1799,47.8,33.4,92.6,88.6,91.1,0,1829,1888,1783,1895,1807,0,0,1966,35.9,19.6,298,72398,42084,49989,141307,180947,19103,3.79,4.41,6823,14792,6887,160,1544,309,17817,50398,140162,186067,2076,25.9,0,0,0,0,0,13185,0,390,143,0
2023-03-04 15:10:00,213,39.8,19,290,0,220,154,152,158828,108212,47455,113912,401,128,128,453,448,125,122,126,440,119,452,128,125,0,0,0,0,0,,187,193,,,,,,,346,193,,194,,4361,4623,423,2613,74.6,87.2,0,68.5,65.9,65.7,66.1,64.2,63.5,3.74,1751,1833,31.7,30.3,89.9,91.1,90.7,0,1870,1825,1878,1785,1913,0,0,1949,39.8,19,303,70042,42141,48336,110114,166830,16375,3.71,4.27,6752,12906,6731,104,1478,168,23163,49198,107163,155141,1971,0.360,0,0,0.233,0.233,0,172,0,408,139,0
2023-03-04 15:12:00,213,39.8,19,290,0,220,154,152,158828,108212,47455,113912,401,128,128,453,448,125,122,126,440,119,452,128,125,0,0,0,0,0,,187,193,,,,,,,346,193,,194,,4361,4623,423,2613,74.6,87.2,0,68.5,65.9,65.7,66.1,64.2,63.5,3.74,1751,1833,31.7,30.3,89.9,91.1,90.7,0,1870,1825,1878,1785,1913,0,0,1949,39.8,19,303,70042,42141,48336,110114,166830,16375,3.71,4.27,6752,12906,6731,104,1478,168,23163,49198,107163,155141,1971,0.360,0,0,0.233,0.233,0,172,0,408,139,0
2023-03-04 15:14:00,213,39.8,19,290,0,220,154,152,158828,108212,47455,113912,401,128,128,453,448,125,122,126,440,119,452,128,125,0,0,0,0,0,,187,193,,,,,,,346,193,,194,,4361,4623,423,2613,74.6,87.2,0,68.5,65.9,65.7,66.1,64.2,63.5,3.74,1751,1833,31.7,30.3,89.9,91.1,90.7,0,1870,1825,1878,1785,1913,0,0,1949,39.8,19,303,70042,42141,48336,110114,166830,16375,3.71,4.27,6752,12906,6731,104,1478,168,23163,49198,107163,155141,1971,0.360,0,0,0.233,0.233,0,172,0,408,139,0
2023-03-04 15:16:00,206,466,240,413,37.2,223,162,162,200660,141828,49804,136252,454,121,118,461,454,115,118,127,471,120,490,122,125,0,0,0,0,0,,195,195,,,,,,,998,1125,,195,,18352,4395,1196,2542,104,89.0,0.233,66.3,65.0,67.2,65.3,67.9,67.4,5.57,1866,1833,33.8,32.0,86.7,90.3,87.3,0,1827,1843,1878,1788,1780,0,0,2046,38.5,18.4,287,70109,42069,49655,139424,197292,19093,4.15,4.13,6824,13937,6959,161,1516,309,17164,48307,142945,206269,2024,28.5,0,0,0,0,0,13235,0,412,141,0
2023-03-04 15:18:00,206,466,240,413,37.2,223,162,162,200660,141828,49804,136252,454,121,118,461,454,115,118,127,471,120,490,122,125,0,0,0,0,0,,195,195,,,,,,,998,1125,,195,,18352,4395,1196,2542,104,89.0,0.233,66.3,65.0,67.2,65.3,67.9,67.4,5.57,1866,1833,33.8,32.0,86.7,90.3,87.3,0,1827,1843,1878,1788,1780,0,0,2046,38.5,18.4,287,70109,42069,49655,139424,197292,19093,4.15,4.13,6824,13937,6959,161,1516,309,17164,48307,142945,206269,2024,28.5,0,0,0,0,0,13235,0,412,141,0
2023-03-04 15:20:00,218,39.8,19.6,300,0,222,171,148,157679,109115,49880,113681,379,134,131,431,433,132,128,126,442,133,452,135,128,0.233,0.233,0,0,0,,187,192,,,,,,,191,990,,1092,,4359,4582,424,2559,79.2,84.1,0,63.9,65.0,66.3,65.3,66.8,66.6,5.56,1815,1707,29.8,32.5,90.9,87.3,93.7,0,1865,1803,1814,1897,1849,0,0,1913,38.5,19.6,307,70014,42101,49767,114398,161784,17746,4.07,4.27,6852,14402,6829,100,1505,306,19720,51282,114397,157098,2026,0,0,0,0,0,0,179,0,409,146,0
2023-03-04 15:22:00,218,39.8,19.6,300,0,222,171,148,157679,109115,49880,113681,379,134,131,431,433,132,128,126,442,133,452,135,128,0.233,0.233,0,0,0,,187,192,,,,,,,191,990,,1092,,4359,4582,424,2559,79.2,84.1,0,63.9,65.0,66.3,65.3,66.8,66.6,5.56,1815,1707,29.8,32.5,90.9,87.3,93.7,0,1865,1803,1814,1897,1849,0,0,1913,38.5,19.6,307,70014,42101,49767,114398,161784,17746,4.07,4.27,6852,14402,6829,100,1505,306,19720,51282,114397,157098,2026,0,0,0,0,0,0,179,0,409,146,0
2023-03-04 15:24:00,218,39.8,19.6,300,0,222,171,148,157679,109115,49880,113681,379,134,131,431,433,132,128,126,442,133,452,135,128,0.233,0.233,0,0,0,,187,192,,,,,,,191,990,,1092,,4359,4582,424,2559,79.2,84.1,0,63.9,65.0,66.3,65.3,66.8,66.6,5.56,1815,1707,29.8,32.5,90.9,87.3,93.7,0,1865,1803,1814,1897,1849,0,0,1913,38.5,19.6,307,70014,42101,49767,114398,161784,17746,4.07,4.27,6852,14402,6829,100,1505,306,19720,51282,114397,157098,2026,0,0,0,0,0,0,179,0,409,146,0
2023-03-04 15:26:00,198,468,235,421,37.2,215,154,157,189678,140445,50602,143546,439,115,122,469,453,119,122,123,433,117,475,122,129,0,0,0,0,0,,197,193,,,,,,,924,456,,1134,,4341,4567,1198,2524,104,86.8,0,66.6,66.6,66.1,69.9,66.2,65.0,4.70,1797,1915,33.3,32.0,89.9,90.7,89.5,0,1767,1803,1830,1824,1820,0,0.233,1946,39.8,18.4,295,70116,42139,51647,138894,181564,17684,3.85,4.97,7045,13129,6916,157,1448,173,21692,50598,138630,189835,2074,25.6,0,0,0,0,0,13065,0,389,145,0
