"Time","Read","Write"
2023-03-11 11:38:00,6258,517916
2023-03-11 11:40:00,0,438591
2023-03-11 11:42:00,0,508314
2023-03-11 11:44:00,0,552766
2023-03-11 11:46:00,0,442982
2023-03-11 11:48:00,0,513047
2023-03-11 11:50:00,0,441121
2023-03-11 11:52:00,0,487505
2023-03-11 11:54:00,0,505037
2023-03-11 11:56:00,0,467058
2023-03-11 11:58:00,0,513411
2023-03-11 12:00:00,0,441890
2023-03-11 12:02:00,0,976350
2023-03-11 12:04:00,0,516400
2023-03-11 12:06:00,0,438682
2023-03-11 12:08:00,0,512523
2023-03-11 12:10:00,0,435561
2023-03-11 12:12:00,17772,501305
2023-03-11 12:14:00,17772,517757
2023-03-11 12:16:00,0,437202
2023-03-11 12:18:00,0,509702
2023-03-11 12:20:00,0,441799
2023-03-11 12:22:00,0,489768
2023-03-11 12:24:00,0,498711
2023-03-11 12:26:00,0,443655
2023-03-11 12:28:00,0,520397
2023-03-11 12:30:00,0,440548
2023-03-11 12:32:00,0,508018
2023-03-11 12:34:00,1775,518372
2023-03-11 12:36:00,1775,434449
2023-03-11 12:38:00,0,512117
2023-03-11 12:40:00,0,432924
2023-03-11 12:42:00,0,476683
2023-03-11 12:44:00,0,501282
2023-03-11 12:46:00,0,444686
2023-03-11 12:48:00,0,512865
2023-03-11 12:50:00,0,456272
2023-03-11 12:52:00,0,513411
2023-03-11 12:54:00,0,502010
2023-03-11 12:56:00,0,444659
2023-03-11 12:58:00,0,513934
2023-03-11 13:00:00,0,442869
2023-03-11 13:02:00,0,672360
2023-03-11 13:04:00,0,645234
2023-03-11 13:06:00,0,443187
2023-03-11 13:08:00,0,514402
2023-03-11 13:10:00,0,446168
2023-03-11 13:12:00,0,486764
2023-03-11 13:14:00,0,509876
2023-03-11 13:16:00,0,446327
2023-03-11 13:18:00,0,519760
2023-03-11 13:20:00,0,451334
2023-03-11 13:22:00,0,488971
2023-03-11 13:24:00,0,496460
2023-03-11 13:26:00,0,445417
2023-03-11 13:28:00,3937,520852
2023-03-11 13:30:00,0,441481
2023-03-11 13:32:00,0,507998
2023-03-11 13:34:00,0,526086
2023-03-11 13:36:00,0,449035
2023-03-11 13:38:00,0,517416
2023-03-11 13:40:00,0,442163
2023-03-11 13:42:00,0,505480
2023-03-11 13:44:00,0,532776
2023-03-11 13:46:00,0,441890
2023-03-11 13:48:00,0,522286
2023-03-11 13:50:00,9694,444806
2023-03-11 13:52:00,0,487561
2023-03-11 13:54:00,0,501487
2023-03-11 13:56:00,0,447625
2023-03-11 13:58:00,0,520215
2023-03-11 14:00:00,0,442982
2023-03-11 14:02:00,255249,1007366
2023-03-11 14:04:00,255249,536394
2023-03-11 14:06:00,0,441890
2023-03-11 14:08:00,0,519421
2023-03-11 14:10:00,0,434335
2023-03-11 14:12:00,0,490648
2023-03-11 14:14:00,0,495821
2023-03-11 14:16:00,0,440388
2023-03-11 14:18:00,0,520815
2023-03-11 14:20:00,0,432378
2023-03-11 14:22:00,91.0,488448
2023-03-11 14:24:00,91.0,496094
2023-03-11 14:26:00,91.0,436838
2023-03-11 14:28:00,0,512592
2023-03-11 14:30:00,0,441284
2023-03-11 14:32:00,0,504400
2023-03-11 14:34:00,0,522900
2023-03-11 14:36:00,0,438442
2023-03-11 14:38:00,0,514867
2023-03-11 14:40:00,0,427600
2023-03-11 14:42:00,0,488129
2023-03-11 14:44:00,0,507474
2023-03-11 14:46:00,0,454133
2023-03-11 14:48:00,0,523787
2023-03-11 14:50:00,0,447647
2023-03-11 14:52:00,0,495593
2023-03-11 14:54:00,0,512043
2023-03-11 14:56:00,0,448193
2023-03-11 14:58:00,0,527383
2023-03-11 15:00:00,0,443460
2023-03-11 15:02:00,0,648921
2023-03-11 15:04:00,0,622774
2023-03-11 15:06:00,0,451334
2023-03-11 15:08:00,0,515406
2023-03-11 15:10:00,0,440434
2023-03-11 15:12:00,0,486241
2023-03-11 15:14:00,0,496640
2023-03-11 15:16:00,0,443824
2023-03-11 15:18:00,0,520238
2023-03-11 15:20:00,0,446687
2023-03-11 15:22:00,0,488175
2023-03-11 15:24:00,0,504091
2023-03-11 15:26:00,0,439819
2023-03-11 15:28:00,0,517552
2023-03-11 15:30:00,0,447670
2023-03-11 15:32:00,0,509451
2023-03-11 15:34:00,0,530978
2023-03-11 15:36:00,0,440092
2023-03-11 15:38:00,0,515303
2023-03-11 15:40:00,0,443756
2023-03-11 15:42:00,0,514814
2023-03-11 15:44:00,0,528953
2023-03-11 15:46:00,0,445099
2023-03-11 15:48:00,0,515072
2023-03-11 15:50:00,0,443005
2023-03-11 15:52:00,0,487652
2023-03-11 15:54:00,0,503740
2023-03-11 15:56:00,0,441822
2023-03-11 15:58:00,0,525465
2023-03-11 16:00:00,0,445625
2023-03-11 16:02:00,0,967134
2023-03-11 16:04:00,0,508905
2023-03-11 16:06:00,0,445212
2023-03-11 16:08:00,0,514831
2023-03-11 16:10:00,0,444553
2023-03-11 16:12:00,0,483851
2023-03-11 16:14:00,0,507157
2023-03-11 16:16:00,0,479946
2023-03-11 16:18:00,0,579754
2023-03-11 16:20:00,0,450924
2023-03-11 16:22:00,0,485147
2023-03-11 16:24:00,0,499508
2023-03-11 16:26:00,0,438568
2023-03-11 16:28:00,0,514776
2023-03-11 16:30:00,0,439933
2023-03-11 16:32:00,0,508974
2023-03-11 16:34:00,0,522490
2023-03-11 16:36:00,0,443142
2023-03-11 16:38:00,0,515095
2023-03-11 16:40:00,0,437840
2023-03-11 16:42:00,0,486011
2023-03-11 16:44:00,0,507540
2023-03-11 16:46:00,0,433357
2023-03-11 16:48:00,0,520374
2023-03-11 16:50:00,0,442732
2023-03-11 16:52:00,0,486764
2023-03-11 16:54:00,0,505538
2023-03-11 16:56:00,0,443597
2023-03-11 16:58:00,0,517757
2023-03-11 17:00:00,0,445599
2023-03-11 17:02:00,0,671130
2023-03-11 17:04:00,0,644460
2023-03-11 17:06:00,0,437794
2023-03-11 17:08:00,71160,540927
2023-03-11 17:10:00,71134,503421
2023-03-11 17:12:00,0,485756
2023-03-11 17:14:00,0,506766
2023-03-11 17:16:00,0,446760
2023-03-11 17:18:00,0,516301
2023-03-11 17:20:00,0,458798
2023-03-11 17:22:00,0,494296
2023-03-11 17:24:00,0,513388
2023-03-11 17:26:00,0,447445
2023-03-11 17:28:00,0,556715
2023-03-11 17:30:00,0,475705
2023-03-11 17:32:00,0,522923
2023-03-11 17:34:00,0,526814
2023-03-11 17:36:00,0,456067
2023-03-11 17:38:00,0,522763
2023-03-11 17:40:00,0,430330
2023-03-11 17:42:00,0,525312
2023-03-11 17:44:00,0,515345
2023-03-11 17:46:00,0,438636
2023-03-11 17:48:00,0,507517
2023-03-11 17:50:00,0,424869
2023-03-11 17:52:00,0,496663
2023-03-11 17:54:00,0,501508
2023-03-11 17:56:00,0,444553
2023-03-11 17:58:00,0,513616
2023-03-11 18:00:00,0,432742
2023-03-11 18:02:00,0,1915835
2023-03-11 18:04:00,0,912703
2023-03-11 18:06:00,0,443119
2023-03-11 18:08:00,0,513775
2023-03-11 18:10:00,0,424914
2023-03-11 18:12:00,0,505965
2023-03-11 18:14:00,0,504263
2023-03-11 18:16:00,0,437544
2023-03-11 18:18:00,0,540171
2023-03-11 18:20:00,0,427284
2023-03-11 18:22:00,0,501419
2023-03-11 18:24:00,0,502079
2023-03-11 18:26:00,0,441094
2023-03-11 18:28:00,0,516870
2023-03-11 18:30:00,0,428169
2023-03-11 18:32:00,0,522968
2023-03-11 18:34:00,0,521967
2023-03-11 18:36:00,0,441276
2023-03-11 18:38:00,0,517271
2023-03-11 18:40:00,0,419066
2023-03-11 18:42:00,0,498062
2023-03-11 18:44:00,0,501760
2023-03-11 18:46:00,0,436702
2023-03-11 18:48:00,0,521070
2023-03-11 18:50:00,0,421456
2023-03-11 18:52:00,0,501305
2023-03-11 18:54:00,0,496959
2023-03-11 18:56:00,20093,453291
2023-03-11 18:58:00,20093,540262
2023-03-11 19:00:00,0,418133
2023-03-11 19:02:00,0,689948
2023-03-11 19:04:00,0,662232
2023-03-11 19:06:00,0,436793
2023-03-11 19:08:00,0,507654
2023-03-11 19:10:00,1775,426962
2023-03-11 19:12:00,0,504286
2023-03-11 19:14:00,0,506110
2023-03-11 19:16:00,0,440957
2023-03-11 19:18:00,0,528623
2023-03-11 19:20:00,0,434039
2023-03-11 19:22:00,0,504127
2023-03-11 19:24:00,0,508746
2023-03-11 19:26:00,0,438818
2023-03-11 19:28:00,0,520606
2023-03-11 19:30:00,0,432196
2023-03-11 19:32:00,0,526655
2023-03-11 19:34:00,0,524197
2023-03-11 19:36:00,0,441583
2023-03-11 19:38:00,0,518326
2023-03-11 19:40:00,0,427076
2023-03-11 19:42:00,0,517780
2023-03-11 19:44:00,0,527679
2023-03-11 19:46:00,0,435928
2023-03-11 19:48:00,0,519100
2023-03-11 19:50:00,0,438466
2023-03-11 19:52:00,0,499234
2023-03-11 19:54:00,0,499314
2023-03-11 19:56:00,0,445190
2023-03-11 19:58:00,0,514814
2023-03-11 20:00:00,0,424683
2023-03-11 20:02:00,0,978913
2023-03-11 20:04:00,0,523230
2023-03-11 20:06:00,0,447124
2023-03-11 20:08:00,0,521512
2023-03-11 20:10:00,0,424391
2023-03-11 20:12:00,0,500861
2023-03-11 20:14:00,0,507130
2023-03-11 20:16:00,0,434881
2023-03-11 20:18:00,0,507790
2023-03-11 20:20:00,0,427054
2023-03-11 20:22:00,0,508279
2023-03-11 20:24:00,0,500668
2023-03-11 20:26:00,0,434631
2023-03-11 20:28:00,0,513752
2023-03-11 20:30:00,0,427688
2023-03-11 20:32:00,0,517370
2023-03-11 20:34:00,0,522308
2023-03-11 20:36:00,0,440570
2023-03-11 20:38:00,0,511135
2023-03-11 20:40:00,0,430967
2023-03-11 20:42:00,0,499439
2023-03-11 20:44:00,0,502989
2023-03-11 20:46:00,0,440195
2023-03-11 20:48:00,0,511842
2023-03-11 20:50:00,0,430126
2023-03-11 20:52:00,0,502192
2023-03-11 20:54:00,0,503012
2023-03-11 20:56:00,0,440582
2023-03-11 20:58:00,0,505571
2023-03-11 21:00:00,22.8,431696
2023-03-11 21:02:00,0,661481
2023-03-11 21:04:00,0,618359
2023-03-11 21:06:00,0,443403
2023-03-11 21:08:00,0,512432
2023-03-11 21:10:00,0,425597
2023-03-11 21:12:00,0,493614
2023-03-11 21:14:00,0,499962
2023-03-11 21:16:00,0,446896
2023-03-11 21:18:00,0,517484
2023-03-11 21:20:00,0,434313
2023-03-11 21:22:00,0,503037
2023-03-11 21:24:00,0,499620
2023-03-11 21:26:00,0,444211
2023-03-11 21:28:00,0,515542
2023-03-11 21:30:00,0,433296
2023-03-11 21:32:00,0,521830
2023-03-11 21:34:00,0,526177
2023-03-11 21:36:00,0,445167
2023-03-11 21:38:00,0,512819
2023-03-11 21:40:00,0,428561
2023-03-11 21:42:00,0,501119
2023-03-11 21:44:00,0,538556
2023-03-11 21:46:00,0,450583
2023-03-11 21:48:00,0,518889
2023-03-11 21:50:00,0,427486
2023-03-11 21:52:00,0,537486
2023-03-11 21:54:00,0,507221
2023-03-11 21:56:00,0,443529
2023-03-11 21:58:00,0,512400
2023-03-11 22:00:00,0,429688
2023-03-11 22:02:00,0,1006865
2023-03-11 22:04:00,0,504195
2023-03-11 22:06:00,0,439842
2023-03-11 22:08:00,0,509770
2023-03-11 22:10:00,0,430682
2023-03-11 22:12:00,0,498959
2023-03-11 22:14:00,0,495297
2023-03-11 22:16:00,0,440912
2023-03-11 22:18:00,0,533231
2023-03-11 22:20:00,0,431696
2023-03-11 22:22:00,0,493409
2023-03-11 22:24:00,0,495525
2023-03-11 22:26:00,0,439728
2023-03-11 22:28:00,0,513078
2023-03-11 22:30:00,0,429284
2023-03-11 22:32:00,0,518386
2023-03-11 22:34:00,0,516142
2023-03-11 22:36:00,0,440866
2023-03-11 22:38:00,0,509709
2023-03-11 22:40:00,0,423572
2023-03-11 22:42:00,0,492976
2023-03-11 22:44:00,0,494478
2023-03-11 22:46:00,0,442598
2023-03-11 22:48:00,0,507517
2023-03-11 22:50:00,0,415644
2023-03-11 22:52:00,0,498347
2023-03-11 22:54:00,0,495821
2023-03-11 22:56:00,0,433926
2023-03-11 22:58:00,0,501350
2023-03-11 23:00:00,0,417655
2023-03-11 23:02:00,0,684487
2023-03-11 23:04:00,0,673678
2023-03-11 23:06:00,0,436156
2023-03-11 23:08:00,0,510202
2023-03-11 23:10:00,0,409646
2023-03-11 23:12:00,0,489131
2023-03-11 23:14:00,0,497869
2023-03-11 23:16:00,0,443665
2023-03-11 23:18:00,0,511158
2023-03-11 23:20:00,0,426917
2023-03-11 23:22:00,0,498392
2023-03-11 23:24:00,0,499759
2023-03-11 23:26:00,0,439524
2023-03-11 23:28:00,0,515937
2023-03-11 23:30:00,0,423299
2023-03-11 23:32:00,0,550298
2023-03-11 23:34:00,0,525676
2023-03-11 23:36:00,0,439572
2023-03-11 23:38:00,0,514458
2023-03-11 23:40:00,0,424024
2023-03-11 23:42:00,0,522194
2023-03-11 23:44:00,0,526973
2023-03-11 23:46:00,0,440263
2023-03-11 23:48:00,0,519828
2023-03-11 23:50:00,0,433948
2023-03-11 23:52:00,0,496358
2023-03-11 23:54:00,0,501900
2023-03-11 23:56:00,0,439501
2023-03-11 23:58:00,0,520306
2023-03-12 00:00:00,0,424687
2023-03-12 00:02:00,11560,1975933
2023-03-12 00:04:00,3324,891830
2023-03-12 00:06:00,0,434222
2023-03-12 00:08:00,0,513798
2023-03-12 00:10:00,0,418884
2023-03-12 00:12:00,0,494060
2023-03-12 00:14:00,0,502990
2023-03-12 00:16:00,0,439979
2023-03-12 00:18:00,0,541739
2023-03-12 00:20:00,0,437544
2023-03-12 00:22:00,0,491383
2023-03-12 00:24:00,0,494979
2023-03-12 00:26:00,0,435792
2023-03-12 00:28:00,0,512796
2023-03-12 00:30:00,0,423933
2023-03-12 00:32:00,0,509975
2023-03-12 00:34:00,0,516779
2023-03-12 00:36:00,0,434563
2023-03-12 00:38:00,0,505390
2023-03-12 00:40:00,0,422247
2023-03-12 00:42:00,0,496094
2023-03-12 00:44:00,0,502807
2023-03-12 00:46:00,0,442869
2023-03-12 00:48:00,0,515564
2023-03-12 00:50:00,0,428823
2023-03-12 00:52:00,0,504809
2023-03-12 00:54:00,0,505173
2023-03-12 00:56:00,0,445008
2023-03-12 00:58:00,0,521039
2023-03-12 01:00:00,0,427873
2023-03-12 01:02:00,0,680528
2023-03-12 01:04:00,0,642069
2023-03-12 01:06:00,0,446997
2023-03-12 01:08:00,0,517621
2023-03-12 01:10:00,45.5,441230
2023-03-12 01:12:00,0,501874
2023-03-12 01:14:00,0,492472
2023-03-12 01:16:00,0,437248
2023-03-12 01:18:00,0,518235
2023-03-12 01:20:00,0,433152
2023-03-12 01:22:00,0,499666
2023-03-12 01:24:00,0,503808
2023-03-12 01:26:00,0,441890
2023-03-12 01:28:00,0,512159
2023-03-12 01:30:00,0,426485
2023-03-12 01:32:00,0,513661
2023-03-12 01:34:00,0,524139
2023-03-12 01:36:00,0,442231
2023-03-12 01:38:00,0,511863
2023-03-12 01:40:00,0,429238
2023-03-12 01:42:00,0,522608
2023-03-12 01:44:00,0,528762
2023-03-12 01:46:00,0,444970
2023-03-12 01:48:00,0,514185
2023-03-12 01:50:00,0,432788
2023-03-12 01:52:00,0,495980
2023-03-12 01:54:00,0,497960
2023-03-12 01:56:00,0,449866
2023-03-12 01:58:00,0,520078
2023-03-12 02:00:00,0,426530
2023-03-12 02:02:00,0,993212
2023-03-12 02:04:00,0,511587
2023-03-12 02:06:00,0,449695
2023-03-12 02:08:00,0,522672
2023-03-12 02:10:00,0,427281
2023-03-12 02:12:00,0,500577
2023-03-12 02:14:00,0,502181
2023-03-12 02:16:00,0,439273
2023-03-12 02:18:00,0,541468
2023-03-12 02:20:00,0,427198
2023-03-12 02:22:00,0,496458
2023-03-12 02:24:00,0,496845
2023-03-12 02:26:00,0,436668
2023-03-12 02:28:00,0,538601
2023-03-12 02:30:00,0,455794
2023-03-12 02:32:00,0,520907
2023-03-12 02:34:00,0,516688
2023-03-12 02:36:00,0,439228
2023-03-12 02:38:00,0,510125
2023-03-12 02:40:00,0,421079
2023-03-12 02:42:00,0,503057
2023-03-12 02:44:00,0,495639
2023-03-12 02:46:00,0,441617
2023-03-12 02:48:00,0,513320
2023-03-12 02:50:00,0,423094
2023-03-12 02:52:00,0,502215
2023-03-12 02:54:00,0,506243
2023-03-12 02:56:00,0,441481
2023-03-12 02:58:00,0,515137
2023-03-12 03:00:00,0,419817
2023-03-12 03:02:00,0,689084
2023-03-12 03:04:00,0,689271
2023-03-12 03:06:00,0,435132
2023-03-12 03:08:00,0,523105
2023-03-12 03:10:00,0,427031
2023-03-12 03:12:00,0,509702
2023-03-12 03:14:00,0,503786
2023-03-12 03:16:00,0,443890
2023-03-12 03:18:00,0,514367
2023-03-12 03:20:00,0,418111
2023-03-12 03:22:00,0,496071
2023-03-12 03:24:00,0,491247
2023-03-12 03:26:00,0,439113
2023-03-12 03:28:00,0,600693
2023-03-12 03:30:00,0,454884
2023-03-12 03:32:00,0,535962
2023-03-12 03:34:00,0,524052
2023-03-12 03:36:00,0,441458
2023-03-12 03:38:00,0,516528
2023-03-12 03:40:00,0,417997
2023-03-12 03:42:00,0,515482
2023-03-12 03:44:00,0,515118
2023-03-12 03:46:00,0,436087
2023-03-12 03:48:00,0,516096
2023-03-12 03:50:00,0,415494
2023-03-12 03:52:00,0,488280
2023-03-12 03:54:00,0,494273
2023-03-12 03:56:00,0,431445
2023-03-12 03:58:00,0,508731
2023-03-12 04:00:00,0,414515
2023-03-12 04:02:00,0,953617
2023-03-12 04:04:00,0,498711
2023-03-12 04:06:00,0,431061
2023-03-12 04:08:00,0,506470
2023-03-12 04:10:00,0,416392
2023-03-12 04:12:00,22.8,495593
2023-03-12 04:14:00,0,504013
2023-03-12 04:16:00,0,442004
2023-03-12 04:18:00,0,538055
2023-03-12 04:20:00,0,425130
2023-03-12 04:22:00,0,494296
2023-03-12 04:24:00,0,500941
2023-03-12 04:26:00,0,440555
2023-03-12 04:28:00,0,514139
2023-03-12 04:30:00,0,423458
2023-03-12 04:32:00,0,520502
2023-03-12 04:34:00,0,517188
2023-03-12 04:36:00,0,440070
2023-03-12 04:38:00,0,522273
2023-03-12 04:40:00,0,427076
2023-03-12 04:42:00,0,489973
2023-03-12 04:44:00,0,503311
2023-03-12 04:46:00,0,432538
2023-03-12 04:48:00,0,514412
2023-03-12 04:50:00,0,432515
2023-03-12 04:52:00,0,497618
2023-03-12 04:54:00,0,510339
2023-03-12 04:56:00,0,443790
2023-03-12 04:58:00,0,516187
2023-03-12 05:00:00,0,429830
2023-03-12 05:02:00,0,685784
2023-03-12 05:04:00,0,645025
2023-03-12 05:06:00,0,449377
2023-03-12 05:08:00,0,516528
2023-03-12 05:10:00,0,425483
2023-03-12 05:12:00,0,498165
2023-03-12 05:14:00,0,498191
2023-03-12 05:16:00,0,441503
2023-03-12 05:18:00,0,517378
2023-03-12 05:20:00,0,437840
2023-03-12 05:22:00,0,516369
2023-03-12 05:24:00,0,520683
2023-03-12 05:26:00,0,443824
2023-03-12 05:28:00,0,518849
2023-03-12 05:30:00,0,430626
2023-03-12 05:32:00,0,533303
2023-03-12 05:34:00,0,529135
2023-03-12 05:36:00,0,440784
2023-03-12 05:38:00,78985,524174
2023-03-12 05:40:00,0,433835
2023-03-12 05:42:00,0,528976
2023-03-12 05:44:00,0,528030
2023-03-12 05:46:00,0,445918
2023-03-12 05:48:00,0,514230
2023-03-12 05:50:00,0,429420
2023-03-12 05:52:00,0,501965
2023-03-12 05:54:00,0,504673
2023-03-12 05:56:00,0,444143
2023-03-12 05:58:00,0,512478
2023-03-12 06:00:00,0,430080
2023-03-12 06:02:00,0,4526535
2023-03-12 06:04:00,0,2204956
2023-03-12 06:06:00,0,444257
2023-03-12 06:08:00,0,525653
2023-03-12 06:10:00,0,429921
2023-03-12 06:12:00,0,500190
2023-03-12 06:14:00,0,499575
2023-03-12 06:16:00,0,444270
2023-03-12 06:18:00,0,514332
2023-03-12 06:20:00,0,423913
2023-03-12 06:22:00,0,532434
2023-03-12 06:24:00,0,503444
2023-03-12 06:26:00,410,443802
2023-03-12 06:28:00,410,522217
2023-03-12 06:30:00,0,427645
2023-03-12 06:32:00,0,522263
2023-03-12 06:34:00,0,513616
2023-03-12 06:36:00,0,439865
2023-03-12 06:38:00,0,522399
2023-03-12 06:40:00,0,417200
2023-03-12 06:42:00,0,497096
2023-03-12 06:44:00,0,492885
2023-03-12 06:46:00,0,443756
2023-03-12 06:48:00,136,528109
2023-03-12 06:50:00,137,424664
2023-03-12 06:52:00,0,507927
2023-03-12 06:54:00,0,499553
2023-03-12 06:56:00,0,428737
2023-03-12 06:58:00,0,513889
2023-03-12 07:00:00,0,417929
2023-03-12 07:02:00,0,682360
2023-03-12 07:04:00,0,636361
2023-03-12 07:06:00,0,434995
2023-03-12 07:08:00,0,508996
2023-03-12 07:10:00,0,422298
2023-03-12 07:12:00,0,491677
2023-03-12 07:14:00,0,488061
2023-03-12 07:16:00,0,422616
2023-03-12 07:18:00,0,513616
2023-03-12 07:20:00,0,422389
2023-03-12 07:22:00,0,494849
2023-03-12 07:24:00,0,497046
2023-03-12 07:26:00,0,439956
2023-03-12 07:28:00,0,609439
2023-03-12 07:30:00,0,469811
2023-03-12 07:32:00,0,522553
2023-03-12 07:34:00,0,527314
2023-03-12 07:36:00,0,450082
2023-03-12 07:38:00,2890,520932
2023-03-12 07:40:00,0,427645
2023-03-12 07:42:00,0,537850
2023-03-12 07:44:00,0,519905
2023-03-12 07:46:00,0,441708
2023-03-12 07:48:00,0,506971
2023-03-12 07:50:00,0,422047
2023-03-12 07:52:00,0,491705
2023-03-12 07:54:00,0,502010
2023-03-12 07:56:00,0,437329
2023-03-12 07:58:00,0,548113
2023-03-12 08:00:00,0,460481
2023-03-12 08:02:00,0,984064
2023-03-12 08:04:00,0,527519
2023-03-12 08:06:00,0,433857
2023-03-12 08:08:00,0,512569
2023-03-12 08:10:00,0,421914
2023-03-12 08:12:00,0,496503
2023-03-12 08:14:00,0,500755
2023-03-12 08:16:00,0,439114
2023-03-12 08:18:00,0,515777
2023-03-12 08:20:00,0,443311
2023-03-12 08:22:00,0,497573
2023-03-12 08:24:00,0,502033
2023-03-12 08:26:00,0,436440
2023-03-12 08:28:00,0,508632
2023-03-12 08:30:00,0,434267
2023-03-12 08:32:00,0,517279
2023-03-12 08:34:00,0,521375
2023-03-12 08:36:00,0,430148
2023-03-12 08:38:00,0,508791
2023-03-12 08:40:00,0,421023
2023-03-12 08:42:00,0,490368
2023-03-12 08:44:00,0,499484
2023-03-12 08:46:00,0,437271
2023-03-12 08:48:00,0,528930
2023-03-12 08:50:00,0,424255
2023-03-12 08:52:00,0,498369
2023-03-12 08:54:00,0,499371
2023-03-12 08:56:00,0,436292
2023-03-12 08:58:00,0,512978
2023-03-12 09:00:00,0,427224
2023-03-12 09:02:00,0,686831
2023-03-12 09:04:00,0,636996
2023-03-12 09:06:00,0,435951
2023-03-12 09:08:00,0,508905
2023-03-12 09:10:00,0,422546
2023-03-12 09:12:00,0,496276
2023-03-12 09:14:00,0,501965
2023-03-12 09:16:00,0,444166
2023-03-12 09:18:00,0,506202
2023-03-12 09:20:00,0,427918
2023-03-12 09:22:00,0,497108
2023-03-12 09:24:00,0,496910
2023-03-12 09:26:00,0,436852
2023-03-12 09:28:00,0,505056
2023-03-12 09:30:00,0,420614
2023-03-12 09:32:00,0,520442
2023-03-12 09:34:00,0,520385
2023-03-12 09:36:00,0,439217
2023-03-12 09:38:00,0,515800
2023-03-12 09:40:00,0,424095
2023-03-12 09:42:00,0,525790
2023-03-12 09:44:00,0,535757
2023-03-12 09:46:00,0,444334
