"Time","Read","Write"
2023-03-11 16:00:00,0,637679
2023-03-11 16:02:00,0,1091388
2023-03-11 16:04:00,0,531388
2023-03-11 16:06:00,0,649991
2023-03-11 16:08:00,0,486218
2023-03-11 16:10:00,0,620954
2023-03-11 16:12:00,0,580130
2023-03-11 16:14:00,0,529880
2023-03-11 16:16:00,0,664076
2023-03-11 16:18:00,0,505992
2023-03-11 16:20:00,0,635995
2023-03-11 16:22:00,0,580039
2023-03-11 16:24:00,0,528521
2023-03-11 16:26:00,1775,657522
2023-03-11 16:28:00,0,492430
2023-03-11 16:30:00,0,627804
2023-03-11 16:32:00,9694,603682
2023-03-11 16:34:00,9694,529863
2023-03-11 16:36:00,0,647280
2023-03-11 16:38:00,0,479414
2023-03-11 16:40:00,17794,636858
2023-03-11 16:42:00,0,580528
2023-03-11 16:44:00,0,533746
2023-03-11 16:46:00,0,655974
2023-03-11 16:48:00,0,485989
2023-03-11 16:50:00,0,631421
2023-03-11 16:52:00,0,581678
2023-03-11 16:54:00,0,540695
2023-03-11 16:56:00,0,655223
2023-03-11 16:58:00,0,487038
2023-03-11 17:00:00,0,637199
2023-03-11 17:02:00,0,770367
2023-03-11 17:04:00,0,530660
2023-03-11 17:06:00,0,644437
2023-03-11 17:08:00,0,487105
2023-03-11 17:10:00,0,633924
2023-03-11 17:12:00,0,580153
2023-03-11 17:14:00,0,526290
2023-03-11 17:16:00,0,662599
2023-03-11 17:18:00,0,494387
2023-03-11 17:20:00,0,668968
2023-03-11 17:22:00,0,594716
2023-03-11 17:24:00,0,529688
2023-03-11 17:26:00,0,642982
2023-03-11 17:28:00,0,481556
2023-03-11 17:30:00,0,631988
2023-03-11 17:32:00,0,604906
2023-03-11 17:34:00,0,527967
2023-03-11 17:36:00,0,655132
2023-03-11 17:38:00,3937,481826
2023-03-11 17:40:00,3937,631558
2023-03-11 17:42:00,0,606162
2023-03-11 17:44:00,0,536189
2023-03-11 17:46:00,0,656272
2023-03-11 17:48:00,0,489676
2023-03-11 17:50:00,0,640728
2023-03-11 17:52:00,0,577604
2023-03-11 17:54:00,0,531228
2023-03-11 17:56:00,0,649581
2023-03-11 17:58:00,0,478572
2023-03-11 18:00:00,0,633836
2023-03-11 18:02:00,0,1961499
2023-03-11 18:04:00,0,530843
2023-03-11 18:06:00,0,648352
2023-03-11 18:08:00,0,473656
2023-03-11 18:10:00,0,634857
2023-03-11 18:12:00,0,584727
2023-03-11 18:14:00,0,531815
2023-03-11 18:16:00,0,680209
2023-03-11 18:18:00,0,523992
2023-03-11 18:20:00,0,644574
2023-03-11 18:22:00,0,582645
2023-03-11 18:24:00,0,533415
2023-03-11 18:26:00,0,648943
2023-03-11 18:28:00,0,478891
2023-03-11 18:30:00,0,631125
2023-03-11 18:32:00,0,610418
2023-03-11 18:34:00,0,535029
2023-03-11 18:36:00,0,657863
2023-03-11 18:38:00,0,488220
2023-03-11 18:40:00,0,629988
2023-03-11 18:42:00,0,579129
2023-03-11 18:44:00,0,536735
2023-03-11 18:46:00,0,654814
2023-03-11 18:48:00,0,488879
2023-03-11 18:50:00,0,625935
2023-03-11 18:52:00,0,585476
2023-03-11 18:54:00,0,537395
2023-03-11 18:56:00,0,651351
2023-03-11 18:58:00,0,493136
2023-03-11 19:00:00,71179,735460
2023-03-11 19:02:00,71179,764587
2023-03-11 19:04:00,0,604388
2023-03-11 19:06:00,0,660436
2023-03-11 19:08:00,0,492157
2023-03-11 19:10:00,22.8,637542
2023-03-11 19:12:00,0,530614
2023-03-11 19:14:00,0,584567
2023-03-11 19:16:00,0,652426
2023-03-11 19:18:00,0,485239
2023-03-11 19:20:00,0,643393
2023-03-11 19:22:00,0,546156
2023-03-11 19:24:00,0,598949
2023-03-11 19:26:00,0,666259
2023-03-11 19:28:00,0,499598
2023-03-11 19:30:00,0,642069
2023-03-11 19:32:00,0,555930
2023-03-11 19:34:00,0,583452
2023-03-11 19:36:00,0,638066
2023-03-11 19:38:00,0,490177
2023-03-11 19:40:00,0,630830
2023-03-11 19:42:00,0,551208
2023-03-11 19:44:00,0,580562
2023-03-11 19:46:00,0,654406
2023-03-11 19:48:00,0,475911
2023-03-11 19:50:00,0,629601
2023-03-11 19:52:00,0,524948
2023-03-11 19:54:00,0,578037
2023-03-11 19:56:00,0,648761
2023-03-11 19:58:00,0,480916
2023-03-11 20:00:00,0,638111
2023-03-11 20:02:00,0,1032511
2023-03-11 20:04:00,0,588095
2023-03-11 20:06:00,0,654928
2023-03-11 20:08:00,0,493750
2023-03-11 20:10:00,0,637426
2023-03-11 20:12:00,0,540240
2023-03-11 20:14:00,0,589505
2023-03-11 20:16:00,0,678776
2023-03-11 20:18:00,0,509292
2023-03-11 20:20:00,0,635360
2023-03-11 20:22:00,0,529499
2023-03-11 20:24:00,0,582542
2023-03-11 20:26:00,0,651947
2023-03-11 20:28:00,0,477775
2023-03-11 20:30:00,0,634994
2023-03-11 20:32:00,0,544973
2023-03-11 20:34:00,0,575807
2023-03-11 20:36:00,0,647625
2023-03-11 20:38:00,0,476024
2023-03-11 20:40:00,0,642524
2023-03-11 20:42:00,0,538469
2023-03-11 20:44:00,0,586138
2023-03-11 20:46:00,0,666374
2023-03-11 20:48:00,0,488585
2023-03-11 20:50:00,0,640774
2023-03-11 20:52:00,0,538146
2023-03-11 20:54:00,0,576942
2023-03-11 20:56:00,0,647050
2023-03-11 20:58:00,0,481303
2023-03-11 21:00:00,1773,635038
2023-03-11 21:02:00,1775,746291
2023-03-11 21:04:00,0,598949
2023-03-11 21:06:00,0,646417
2023-03-11 21:08:00,0,478504
2023-03-11 21:10:00,0,635290
2023-03-11 21:12:00,0,530682
2023-03-11 21:14:00,0,579493
2023-03-11 21:16:00,0,651333
2023-03-11 21:18:00,0,478936
2023-03-11 21:20:00,0,635130
2023-03-11 21:22:00,0,533322
2023-03-11 21:24:00,0,581085
2023-03-11 21:26:00,0,658270
2023-03-11 21:28:00,0,481803
2023-03-11 21:30:00,0,638474
2023-03-11 21:32:00,0,558580
2023-03-11 21:34:00,0,584636
2023-03-11 21:36:00,0,656794
2023-03-11 21:38:00,0,486514
2023-03-11 21:40:00,0,632443
2023-03-11 21:42:00,0,562677
2023-03-11 21:44:00,0,593078
2023-03-11 21:46:00,0,650126
2023-03-11 21:48:00,0,480893
2023-03-11 21:50:00,0,632582
2023-03-11 21:52:00,0,533254
2023-03-11 21:54:00,0,577443
2023-03-11 21:56:00,0,660662
2023-03-11 21:58:00,0,482395
2023-03-11 22:00:00,0,632046
2023-03-11 22:02:00,0,1038720
2023-03-11 22:04:00,0,581475
2023-03-11 22:06:00,0,650194
2023-03-11 22:08:00,0,486059
2023-03-11 22:10:00,0,632331
2023-03-11 22:12:00,0,533367
2023-03-11 22:14:00,0,579038
2023-03-11 22:16:00,0,678025
2023-03-11 22:18:00,0,500873
2023-03-11 22:20:00,0,630376
2023-03-11 22:22:00,0,537963
2023-03-11 22:24:00,0,586092
2023-03-11 22:26:00,0,646334
2023-03-11 22:28:00,0,482896
2023-03-11 22:30:00,0,636359
2023-03-11 22:32:00,0,562835
2023-03-11 22:34:00,0,584294
2023-03-11 22:36:00,0,648260
2023-03-11 22:38:00,0,483400
2023-03-11 22:40:00,0,626779
2023-03-11 22:42:00,0,542265
2023-03-11 22:44:00,0,588186
2023-03-11 22:46:00,0,655408
2023-03-11 22:48:00,0,474886
2023-03-11 22:50:00,0,628643
2023-03-11 22:52:00,0,526495
2023-03-11 22:54:00,0,586878
2023-03-11 22:56:00,0,655474
2023-03-11 22:58:00,0,490109
2023-03-11 23:00:00,0,622968
2023-03-11 23:02:00,0,722614
2023-03-11 23:04:00,0,602294
2023-03-11 23:06:00,0,657952
2023-03-11 23:08:00,0,478868
2023-03-11 23:10:00,0,642298
2023-03-11 23:12:00,0,527519
2023-03-11 23:14:00,0,572894
2023-03-11 23:16:00,0,639270
2023-03-11 23:18:00,0,503421
2023-03-11 23:20:00,0,654609
2023-03-11 23:22:00,0,533639
2023-03-11 23:24:00,0,584524
2023-03-11 23:26:00,0,649421
2023-03-11 23:28:00,0,479983
2023-03-11 23:30:00,0,628670
2023-03-11 23:32:00,0,558148
2023-03-11 23:34:00,0,582269
2023-03-11 23:36:00,0,644298
2023-03-11 23:38:00,0,465533
2023-03-11 23:40:00,0,628440
2023-03-11 23:42:00,0,562631
2023-03-11 23:44:00,0,580517
2023-03-11 23:46:00,0,646713
2023-03-11 23:48:00,0,480643
2023-03-11 23:50:00,0,627712
2023-03-11 23:52:00,0,534391
2023-03-11 23:54:00,0,585455
2023-03-11 23:56:00,0,657321
2023-03-11 23:58:00,0,477322
2023-03-12 00:00:00,0,642852
2023-03-12 00:02:00,11559,2117928
2023-03-12 00:04:00,0,583428
2023-03-12 00:06:00,0,647530
2023-03-12 00:08:00,0,477482
2023-03-12 00:10:00,0,633401
2023-03-12 00:12:00,0,536394
2023-03-12 00:14:00,0,585205
2023-03-12 00:16:00,0,654040
2023-03-12 00:18:00,0,486446
2023-03-12 00:20:00,0,629396
2023-03-12 00:22:00,0,530000
2023-03-12 00:24:00,0,586593
2023-03-12 00:26:00,0,650215
2023-03-12 00:28:00,0,483374
2023-03-12 00:30:00,0,636564
2023-03-12 00:32:00,0,564497
2023-03-12 00:34:00,0,589665
2023-03-12 00:36:00,0,650283
2023-03-12 00:38:00,0,483988
2023-03-12 00:40:00,0,627166
2023-03-12 00:42:00,0,535569
2023-03-12 00:44:00,0,588641
2023-03-12 00:46:00,0,654814
2023-03-12 00:48:00,0,480393
2023-03-12 00:50:00,0,629282
2023-03-12 00:52:00,22.8,533186
2023-03-12 00:54:00,0,588415
2023-03-12 00:56:00,0,651583
2023-03-12 00:58:00,0,486901
2023-03-12 01:00:00,0,651218
2023-03-12 01:02:00,0,696476
2023-03-12 01:04:00,0,578970
2023-03-12 01:06:00,0,684034
2023-03-12 01:08:00,0,503582
2023-03-12 01:10:00,0,629464
2023-03-12 01:12:00,0,522354
2023-03-12 01:14:00,0,581791
2023-03-12 01:16:00,0,655155
2023-03-12 01:18:00,0,489540
2023-03-12 01:20:00,0,636132
2023-03-12 01:22:00,0,526996
2023-03-12 01:24:00,0,587844
2023-03-12 01:26:00,0,658022
2023-03-12 01:28:00,0,475682
2023-03-12 01:30:00,0,629714
2023-03-12 01:32:00,0,550434
2023-03-12 01:34:00,0,580995
2023-03-12 01:36:00,0,652013
2023-03-12 01:38:00,0,480574
2023-03-12 01:40:00,0,620885
2023-03-12 01:42:00,0,553597
2023-03-12 01:44:00,0,589226
2023-03-12 01:46:00,0,655010
2023-03-12 01:48:00,0,474463
2023-03-12 01:50:00,0,625188
2023-03-12 01:52:00,0,536099
2023-03-12 01:54:00,0,575829
2023-03-12 01:56:00,0,657271
2023-03-12 01:58:00,0,489358
2023-03-12 02:00:00,0,629578
2023-03-12 02:02:00,0,1071832
2023-03-12 02:04:00,0,583817
2023-03-12 02:06:00,0,651150
2023-03-12 02:08:00,0,479869
2023-03-12 02:10:00,0,625960
2023-03-12 02:12:00,0,530364
2023-03-12 02:14:00,0,588663
2023-03-12 02:16:00,0,654564
2023-03-12 02:18:00,0,486286
2023-03-12 02:20:00,0,634696
2023-03-12 02:22:00,0,537828
2023-03-12 02:24:00,0,581177
2023-03-12 02:26:00,0,653819
2023-03-12 02:28:00,0,484489
2023-03-12 02:30:00,0,633264
2023-03-12 02:32:00,0,542857
2023-03-12 02:34:00,0,588436
2023-03-12 02:36:00,0,648113
2023-03-12 02:38:00,0,479654
2023-03-12 02:40:00,0,626847
2023-03-12 02:42:00,0,531410
2023-03-12 02:44:00,0,587480
2023-03-12 02:46:00,0,657158
2023-03-12 02:48:00,0,487118
2023-03-12 02:50:00,0,641616
2023-03-12 02:52:00,0,530523
2023-03-12 02:54:00,0,585865
2023-03-12 02:56:00,0,654564
2023-03-12 02:58:00,0,479701
2023-03-12 03:00:00,0,631080
2023-03-12 03:02:00,0,723945
2023-03-12 03:04:00,0,616243
2023-03-12 03:06:00,0,646508
2023-03-12 03:08:00,0,488528
2023-03-12 03:10:00,0,626984
2023-03-12 03:12:00,0,539967
2023-03-12 03:14:00,0,584702
2023-03-12 03:16:00,0,650331
2023-03-12 03:18:00,0,490678
2023-03-12 03:20:00,0,629441
2023-03-12 03:22:00,0,519327
2023-03-12 03:24:00,0,589005
2023-03-12 03:26:00,0,648670
2023-03-12 03:28:00,0,480461
2023-03-12 03:30:00,0,636905
2023-03-12 03:32:00,0,566074
2023-03-12 03:34:00,0,585364
2023-03-12 03:36:00,0,659046
2023-03-12 03:38:00,0,486491
2023-03-12 03:40:00,0,632923
2023-03-12 03:42:00,0,550025
2023-03-12 03:44:00,0,585819
2023-03-12 03:46:00,0,656519
2023-03-12 03:48:00,0,488654
2023-03-12 03:50:00,0,631603
2023-03-12 03:52:00,0,532565
2023-03-12 03:54:00,0,586422
2023-03-12 03:56:00,0,654652
2023-03-12 03:58:00,0,485489
2023-03-12 04:00:00,0,634323
2023-03-12 04:02:00,0,1047393
2023-03-12 04:04:00,0,584203
2023-03-12 04:06:00,0,658705
2023-03-12 04:08:00,0,494090
2023-03-12 04:10:00,0,639226
2023-03-12 04:12:00,0,525972
2023-03-12 04:14:00,0,581359
2023-03-12 04:16:00,0,652857
2023-03-12 04:18:00,0,493869
2023-03-12 04:20:00,0,641752
2023-03-12 04:22:00,0,528680
2023-03-12 04:24:00,0,575807
2023-03-12 04:26:00,0,658273
2023-03-12 04:28:00,0,476410
2023-03-12 04:30:00,0,629897
2023-03-12 04:32:00,0,553164
2023-03-12 04:34:00,0,579516
2023-03-12 04:36:00,0,656452
2023-03-12 04:38:00,0,481735
2023-03-12 04:40:00,0,631171
2023-03-12 04:42:00,0,531319
2023-03-12 04:44:00,0,580085
2023-03-12 04:46:00,0,658819
2023-03-12 04:48:00,0,474661
2023-03-12 04:50:00,0,631465
2023-03-12 04:52:00,0,531206
2023-03-12 04:54:00,0,587071
2023-03-12 04:56:00,0,659319
2023-03-12 04:58:00,0,490428
2023-03-12 05:00:00,0,751229
2023-03-12 05:02:00,0,741148
2023-03-12 05:04:00,0,596514
2023-03-12 05:06:00,0,671968
2023-03-12 05:08:00,0,489681
2023-03-12 05:10:00,0,632682
2023-03-12 05:12:00,0,523810
2023-03-12 05:14:00,0,583771
2023-03-12 05:16:00,0,660639
2023-03-12 05:18:00,0,482396
2023-03-12 05:20:00,0,636518
2023-03-12 05:22:00,0,530682
2023-03-12 05:24:00,0,581655
2023-03-12 05:26:00,0,639249
2023-03-12 05:28:00,0,461110
2023-03-12 05:30:00,0,634256
2023-03-12 05:32:00,0,560538
2023-03-12 05:34:00,0,585432
2023-03-12 05:36:00,0,695724
2023-03-12 05:38:00,0,521670
2023-03-12 05:40:00,0,622161
2023-03-12 05:42:00,0,554462
2023-03-12 05:44:00,0,583430
2023-03-12 05:46:00,0,644172
2023-03-12 05:48:00,0,489449
2023-03-12 05:50:00,0,620658
2023-03-12 05:52:00,0,533208
2023-03-12 05:54:00,0,574305
2023-03-12 05:56:00,0,664508
2023-03-12 05:58:00,0,486400
2023-03-12 06:00:00,0,629123
2023-03-12 06:02:00,0,4564998
2023-03-12 06:04:00,0,580937
2023-03-12 06:06:00,0,643914
2023-03-12 06:08:00,0,488653
2023-03-12 06:10:00,0,626849
2023-03-12 06:12:00,0,532617
2023-03-12 06:14:00,0,580780
2023-03-12 06:16:00,0,678775
2023-03-12 06:18:00,0,519305
2023-03-12 06:20:00,0,624754
2023-03-12 06:22:00,0,531729
2023-03-12 06:24:00,0,580985
2023-03-12 06:26:00,410,652675
2023-03-12 06:28:00,410,486036
2023-03-12 06:30:00,0,638248
2023-03-12 06:32:00,0,564565
2023-03-12 06:34:00,0,587776
2023-03-12 06:36:00,0,648806
2023-03-12 06:38:00,0,480529
2023-03-12 06:40:00,0,619272
2023-03-12 06:42:00,0,525130
2023-03-12 06:44:00,0,582952
2023-03-12 06:46:00,0,644073
2023-03-12 06:48:00,137,484580
2023-03-12 06:50:00,137,633651
2023-03-12 06:52:00,0,529021
2023-03-12 06:54:00,0,585205
2023-03-12 06:56:00,0,660025
2023-03-12 06:58:00,0,495366
2023-03-12 07:00:00,0,631580
2023-03-12 07:02:00,0,716072
2023-03-12 07:04:00,0,654404
2023-03-12 07:06:00,0,651878
2023-03-12 07:08:00,0,504036
2023-03-12 07:10:00,0,650598
2023-03-12 07:12:00,0,527406
2023-03-12 07:14:00,0,575238
2023-03-12 07:16:00,0,653995
2023-03-12 07:18:00,0,501510
2023-03-12 07:20:00,0,638760
2023-03-12 07:22:00,0,534556
2023-03-12 07:24:00,0,586254
2023-03-12 07:26:00,0,672267
2023-03-12 07:28:00,0,500508
2023-03-12 07:30:00,0,638771
2023-03-12 07:32:00,0,561085
2023-03-12 07:34:00,45.5,595900
2023-03-12 07:36:00,45.5,671744
2023-03-12 07:38:00,0,490633
2023-03-12 07:40:00,0,627836
2023-03-12 07:42:00,0,553266
2023-03-12 07:44:00,0,584042
2023-03-12 07:46:00,0,648943
2023-03-12 07:48:00,0,492453
2023-03-12 07:50:00,0,626438
2023-03-12 07:52:00,0,532708
2023-03-12 07:54:00,0,585343
2023-03-12 07:56:00,0,656270
2023-03-12 07:58:00,0,490906
2023-03-12 08:00:00,0,633014
2023-03-12 08:02:00,0,1055767
2023-03-12 08:04:00,0,589801
2023-03-12 08:06:00,0,651765
2023-03-12 08:08:00,0,491406
2023-03-12 08:10:00,0,632855
2023-03-12 08:12:00,0,529044
2023-03-12 08:14:00,0,593260
2023-03-12 08:16:00,45.5,660141
2023-03-12 08:18:00,0,492487
2023-03-12 08:20:00,0,626981
2023-03-12 08:22:00,0,530432
2023-03-12 08:24:00,0,570345
2023-03-12 08:26:00,0,654292
2023-03-12 08:28:00,0,485126
2023-03-12 08:30:00,0,626961
2023-03-12 08:32:00,0,541696
2023-03-12 08:34:00,0,569253
2023-03-12 08:36:00,0,654268
2023-03-12 08:38:00,0,495616
2023-03-12 08:40:00,0,631626
2023-03-12 08:42:00,0,529589
2023-03-12 08:44:00,0,581791
2023-03-12 08:46:00,0,652584
2023-03-12 08:48:00,0,482970
2023-03-12 08:50:00,0,619657
2023-03-12 08:52:00,0,527678
2023-03-12 08:54:00,0,579015
2023-03-12 08:56:00,0,658045
2023-03-12 08:58:00,0,479528
2023-03-12 09:00:00,0,794988
2023-03-12 09:02:00,0,793168
2023-03-12 09:04:00,0,624344
2023-03-12 09:06:00,0,649102
2023-03-12 09:08:00,0,488721
2023-03-12 09:10:00,0,630443
2023-03-12 09:12:00,0,535984
2023-03-12 09:14:00,0,579129
2023-03-12 09:16:00,0,673087
2023-03-12 09:18:00,0,491338
2023-03-12 09:20:00,0,637338
2023-03-12 09:22:00,0,517288
2023-03-12 09:24:00,0,584886
2023-03-12 09:26:00,0,658910
2023-03-12 09:28:00,0,487265
2023-03-12 09:30:00,0,633173
2023-03-12 09:32:00,0,564816
2023-03-12 09:34:00,0,587457
2023-03-12 09:36:00,0,650194
2023-03-12 09:38:00,22.8,481735
2023-03-12 09:40:00,22.8,635606
2023-03-12 09:42:00,0,560083
2023-03-12 09:44:00,0,584340
2023-03-12 09:46:00,0,659137
2023-03-12 09:48:00,68.3,503229
2023-03-12 09:50:00,68.3,654541
2023-03-12 09:52:00,0,537737
2023-03-12 09:54:00,0,590802
2023-03-12 09:56:00,0,652538
2023-03-12 09:58:00,0,495297
2023-03-12 10:00:00,0,634288
2023-03-12 10:02:00,0,1049031
2023-03-12 10:04:00,0,572359
2023-03-12 10:06:00,0,654837
2023-03-12 10:08:00,0,478117
2023-03-12 10:10:00,0,635676
2023-03-12 10:12:00,0,531934
2023-03-12 10:14:00,0,581733
2023-03-12 10:16:00,0,678867
2023-03-12 10:18:00,0,513365
2023-03-12 10:20:00,0,643641
2023-03-12 10:22:00,0,537515
2023-03-12 10:24:00,0,580267
2023-03-12 10:26:00,0,681074
2023-03-12 10:28:00,0,479733
2023-03-12 10:30:00,0,628964
2023-03-12 10:32:00,0,555122
2023-03-12 10:34:00,0,588208
2023-03-12 10:36:00,0,647168
2023-03-12 10:38:00,0,478345
2023-03-12 10:40:00,0,623866
2023-03-12 10:42:00,0,523446
2023-03-12 10:44:00,0,584090
2023-03-12 10:46:00,0,642458
2023-03-12 10:48:00,0,480165
2023-03-12 10:50:00,0,632836
2023-03-12 10:52:00,0,535984
2023-03-12 10:54:00,0,574302
2023-03-12 10:56:00,0,645166
2023-03-12 10:58:00,0,473748
2023-03-12 11:00:00,0,631398
2023-03-12 11:02:00,0,713774
2023-03-12 11:04:00,0,726380
2023-03-12 11:06:00,0,641810
2023-03-12 11:08:00,0,500167
2023-03-12 11:10:00,0,636905
2023-03-12 11:12:00,0,532727
2023-03-12 11:14:00,0,587332
