"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc08f9bbcf2cc2)","Receive Errors (lxc18b2a9fae4e6)","Receive Errors (lxc2d0cb026a340)","Receive Errors (lxc32ecf1ec23fa)","Receive Errors (lxc38d81bba1941)","Receive Errors (lxc536989e0bbe0)","Receive Errors (lxc7b55c12eff69)","Receive Errors (lxc815054fad3e3)","Receive Errors (lxc896636513d9b)","Receive Errors (lxc898970f2c474)","Receive Errors (lxc89bd03f98afc)","Receive Errors (lxc98325d012b94)","Receive Errors (lxc9a6f6d3b6e50)","Receive Errors (lxc9e5774929ec6)","Receive Errors (lxc_health)","Receive Errors (lxcb1aea5f13203)","Receive Errors (lxcc010f2457e82)","Receive Errors (lxcc255ada0b5e4)","Receive Errors (lxcc306a8298bc0)","Receive Errors (lxcd67315019948)","Receive Errors (lxcd95baf1a2e26)","Receive Errors (lxcdcee95369ec3)","Receive Errors (lxce37cface0780)","Receive Errors (lxcf1e7004cd84c)","Receive Errors (lxcf2b5505183fa)","Receive Errors (lxcf31ee673b547)","Receive Errors (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf97c652df312)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc08f9bbcf2cc2)","Transmit Errors (lxc18b2a9fae4e6)","Transmit Errors (lxc2d0cb026a340)","Transmit Errors (lxc32ecf1ec23fa)","Transmit Errors (lxc38d81bba1941)","Transmit Errors (lxc536989e0bbe0)","Transmit Errors (lxc7b55c12eff69)","Transmit Errors (lxc815054fad3e3)","Transmit Errors (lxc896636513d9b)","Transmit Errors (lxc898970f2c474)","Transmit Errors (lxc89bd03f98afc)","Transmit Errors (lxc98325d012b94)","Transmit Errors (lxc9a6f6d3b6e50)","Transmit Errors (lxc9e5774929ec6)","Transmit Errors (lxc_health)","Transmit Errors (lxcb1aea5f13203)","Transmit Errors (lxcc010f2457e82)","Transmit Errors (lxcc255ada0b5e4)","Transmit Errors (lxcc306a8298bc0)","Transmit Errors (lxcd67315019948)","Transmit Errors (lxcd95baf1a2e26)","Transmit Errors (lxcdcee95369ec3)","Transmit Errors (lxce37cface0780)","Transmit Errors (lxcf1e7004cd84c)","Transmit Errors (lxcf2b5505183fa)","Transmit Errors (lxcf31ee673b547)","Transmit Errors (lxcf97c652df312)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc08f9bbcf2cc2)","Receive Dropped (lxc18b2a9fae4e6)","Receive Dropped (lxc2d0cb026a340)","Receive Dropped (lxc32ecf1ec23fa)","Receive Dropped (lxc38d81bba1941)","Receive Dropped (lxc536989e0bbe0)","Receive Dropped (lxc7b55c12eff69)","Receive Dropped (lxc815054fad3e3)","Receive Dropped (lxc896636513d9b)","Receive Dropped (lxc898970f2c474)","Receive Dropped (lxc89bd03f98afc)","Receive Dropped (lxc98325d012b94)","Receive Dropped (lxc9a6f6d3b6e50)","Receive Dropped (lxc9e5774929ec6)","Receive Dropped (lxc_health)","Receive Dropped (lxcb1aea5f13203)","Receive Dropped (lxcc010f2457e82)","Receive Dropped (lxcc255ada0b5e4)","Receive Dropped (lxcc306a8298bc0)","Receive Dropped (lxcd67315019948)","Receive Dropped (lxcd95baf1a2e26)","Receive Dropped (lxcdcee95369ec3)","Receive Dropped (lxce37cface0780)","Receive Dropped (lxcf1e7004cd84c)","Receive Dropped (lxcf2b5505183fa)","Receive Dropped (lxcf31ee673b547)","Receive Dropped (lxcf97c652df312)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc08f9bbcf2cc2)","Transmit Dropped (lxc18b2a9fae4e6)","Transmit Dropped (lxc2d0cb026a340)","Transmit Dropped (lxc32ecf1ec23fa)","Transmit Dropped (lxc38d81bba1941)","Transmit Dropped (lxc536989e0bbe0)","Transmit Dropped (lxc7b55c12eff69)","Transmit Dropped (lxc815054fad3e3)","Transmit Dropped (lxc896636513d9b)","Transmit Dropped (lxc898970f2c474)","Transmit Dropped (lxc89bd03f98afc)","Transmit Dropped (lxc98325d012b94)","Transmit Dropped (lxc9a6f6d3b6e50)","Transmit Dropped (lxc9e5774929ec6)","Transmit Dropped (lxc_health)","Transmit Dropped (lxcb1aea5f13203)","Transmit Dropped (lxcc010f2457e82)","Transmit Dropped (lxcc255ada0b5e4)","Transmit Dropped (lxcc306a8298bc0)","Transmit Dropped (lxcd67315019948)","Transmit Dropped (lxcd95baf1a2e26)","Transmit Dropped (lxcdcee95369ec3)","Transmit Dropped (lxce37cface0780)","Transmit Dropped (lxcf1e7004cd84c)","Transmit Dropped (lxcf2b5505183fa)","Transmit Dropped (lxcf31ee673b547)","Transmit Dropped (lxcf97c652df312)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf97c652df312)"
2023-03-15 22:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,14.5,69.0,0,0,0,0,0,1.68,0.422,0.383,1.17,0.539,1.27,0.200,0,6.09,0.322,0,0.200,2.52,0.0722,1.17,0,0.544,11.6,0.100,2.94,12.1,0.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,14.3,69.5,0,0,0,0,0,1.92,0.417,0.256,1.37,0.983,1.46,0.100,0,4.99,0.389,0,0.100,2.91,0.0722,1.36,0,0.978,13.8,0.200,3.16,12.5,0.833
2023-03-15 22:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0,15.3,70.0,0,0,0,0,0,1.65,0.500,0.367,1.24,0.550,1.23,0.200,0,6.12,0.322,0,0.200,2.50,0.0722,1.24,0,0.550,13.0,0.100,2.76,11.7,0.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,15.9,74.8,0,0,0,0,0,1.94,0.456,0.244,1.44,0.978,1.42,0.100,0,5.01,0.389,0,0.100,2.88,0.0722,1.44,0,0.983,14.8,0.200,3.02,12.2,0.706
2023-03-15 22:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,15.2,71.0,0,0,0,0,0,1.68,0.461,0.350,1.22,0.533,1.20,0.200,0,6.15,0.317,0,0.200,2.41,0.0722,1.22,0,0.539,11.5,0.100,2.77,11.8,0.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,15.1,71.4,0,0,0,0,0,1.89,0.428,0.233,1.42,0.978,1.40,0.100,0,5.02,0.383,0,0.100,2.74,0.0722,1.42,0,0.978,13.7,0.200,2.97,12.0,0.594
2023-03-15 22:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,0,34.2,118,0,0,0,0,0.406,1.69,0.433,0.367,1.22,0.528,1.24,2.88,0,6.11,0.322,0,0.200,2.59,0.0722,1.22,0,0.544,10.9,0.100,3.06,12.0,0.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,34.1,117,0,0,0,0,0.333,1.88,0.400,0.244,1.41,0.978,1.43,2.74,0,5.06,0.389,0.00556,0.100,2.96,0.0722,1.42,0,0.978,12.8,0.200,3.29,12.5,0.933
2023-03-15 22:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728,0,14.5,70.8,0.00556,0,0,0,0,1.69,0.461,0.367,1.24,0.539,1.27,0.200,0,6.11,0.333,0,0.200,2.57,0.0778,1.22,0,0.561,13.3,0.100,2.94,12.2,0.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728,16.0,76.9,0,0,0,0,0,1.87,0.444,0.250,1.43,0.983,1.45,0.100,0,5.03,0.400,0,0.100,2.94,0.0778,1.41,0,0.983,13.7,0.200,3.17,12.6,0.872
2023-03-15 22:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,0,13.5,68.5,0,0,0,0,0,1.69,0.450,0.350,1.21,0.550,1.24,0.206,0,6.12,0.333,0,0.200,2.53,0.0833,1.21,0,0.556,11.2,0.100,2.85,12.0,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,13.8,68.2,0,0,0,0,0,1.89,0.439,0.233,1.41,0.989,1.42,0.100,0,5.01,0.400,0,0.100,2.90,0.0833,1.41,0,0.989,12.9,0.206,3.05,12.5,0.722
2023-03-15 22:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922,0,13.9,70.2,0,0,0,0,0,1.67,0.461,0.367,1.23,0.556,1.27,0.200,0,6.10,0.322,0,0.200,2.62,0.0778,1.23,0,0.556,12.9,0.100,3.03,12.2,0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922,15.6,76.0,0,0,0,0,0,1.91,0.444,0.244,1.42,0.994,1.44,0.100,0,5.03,0.389,0,0.100,2.92,0.0778,1.42,0,0.989,13.1,0.200,3.22,12.6,0.717
2023-03-15 22:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0,12.6,68.2,0,0,0,0,0,1.66,0.456,0.400,1.22,0.539,1.25,0.200,0,6.11,0.317,0,0.200,2.69,0.0722,1.23,0,0.550,11.1,0.100,3,12.0,0.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,13.7,69.2,0.00556,0,0.00556,0,0,1.92,0.433,0.267,1.41,0.989,1.43,0.100,0,5.02,0.383,0,0.100,2.93,0.0778,1.42,0,0.989,12.1,0.200,3.19,12.2,0.594
2023-03-15 22:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717,0.00556,34.2,117,0,0,0,0,0.406,1.68,0.411,0.383,1.20,0.533,1.22,2.88,0,6.09,0.311,0,0.200,2.59,0.0722,1.21,0,0.556,11.3,0.100,2.97,11.8,0.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.717,34.7,117,0.00556,0,0.00556,0,0.333,1.88,0.406,0.256,1.40,0.983,1.41,2.74,0,5.02,0.372,0,0.100,2.94,0.0722,1.40,0,0.983,12.7,0.200,3.21,12.3,0.872
2023-03-15 22:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,0.00556,14.1,70.5,0,0,0,0,0.00556,1.67,0.450,0.367,1.22,0.533,1.26,0.200,0,6.13,0.317,0,0.200,2.57,0.0778,1.20,0,0.556,12.2,0.100,2.96,12.1,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.722,14.9,72.7,0,0,0,0,0,1.91,0.417,0.244,1.41,0.983,1.44,0.100,0,5.01,0.378,0,0.100,2.96,0.0722,1.40,0.00556,0.983,13.5,0.200,3.19,12.5,0.811
2023-03-15 22:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,0,12.7,68.2,0,0,0,0,0.00556,1.69,0.511,0.406,1.23,0.533,1.21,0.200,0,6.12,0.328,0,0.200,2.59,0.0722,1.21,0,0.539,11.0,0.100,2.86,11.9,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,13.6,67.5,0,0,0,0,0,1.90,0.494,0.267,1.43,0.983,1.42,0.100,0,5.02,0.394,0,0.100,2.93,0.0722,1.41,0.00556,0.983,12.0,0.200,3.10,12.4,0.733
2023-03-15 22:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,0,13.7,68.4,0,0,0,0,0,1.71,0.406,0.372,1.24,0.533,1.24,0.200,0,6.12,0.328,0,0.200,2.52,0.0722,1.24,0,0.539,12.5,0.106,2.81,11.6,0.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,15.1,74.3,0,0,0,0,0,1.90,0.422,0.244,1.44,0.983,1.44,0.100,0,5.01,0.394,0,0.100,2.83,0.0722,1.43,0,0.983,13.0,0.200,3.02,11.9,0.839
2023-03-15 22:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,0,12.7,66.6,0,0,0,0,0,1.67,0.461,0.367,1.23,0.539,1.26,0.200,0,6.15,0.317,0,0.200,2.45,0.0833,1.21,0,0.544,11.1,0.106,2.81,11.5,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,13.6,68.0,0,0,0,0,0,1.92,0.439,0.244,1.42,0.983,1.44,0.100,0,5.01,0.383,0,0.100,2.74,0.0833,1.42,0,0.989,12.2,0.200,2.98,11.9,0.717
2023-03-15 22:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,0,34.5,117,0,0,0,0,0.383,1.66,0.483,0.367,1.23,0.539,1.25,2.87,0,6.14,0.317,0,0.200,2.57,0.0833,1.19,0,0.544,11.9,0.100,2.91,11.9,0.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,35.3,122,0,0,0,0,0.333,1.92,0.467,0.244,1.42,0.983,1.43,2.73,0,4.98,0.383,0,0.100,2.84,0.0833,1.40,0,0.989,12.7,0.200,3.07,12.3,0.900
2023-03-15 22:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717,0,27.8,99.7,0,0,0,0,0.383,1.68,0.461,0.383,1.23,0.556,1.20,2.87,0,6.14,0.317,0,0.200,2.54,0.0722,1.20,0,0.539,11.2,0.100,2.89,11.7,0.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717,28.2,101,0,0,0,0,0.333,1.88,0.450,0.256,1.43,1,1.40,2.73,0,5,0.383,0,0.100,2.82,0.0722,1.40,0,0.983,12.7,0.200,3.07,12.1,0.706
2023-03-15 22:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844,0,13.4,67.1,0,0,0,0,0,1.68,0.489,0.350,1.23,0.544,1.27,0.200,0,6.08,0.317,0,0.200,2.46,0.0722,1.24,0,0.544,10.3,0.100,3.05,11.8,0.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844,12.9,66.6,0,0,0,0,0,1.91,0.450,0.233,1.43,0.989,1.46,0.100,0,5.02,0.383,0,0.100,2.76,0.0722,1.43,0,0.989,12.7,0.200,3.17,12.0,0.617
2023-03-15 22:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856,0,14.1,68.5,0,0,0,0,0,1.70,0.500,0.367,1.21,0.539,1.26,0.200,0,6.07,0.317,0,0.200,2.51,0.0667,1.22,0,0.556,12.6,0.100,2.86,11.9,0.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856,15.3,74.1,0,0,0,0,0,1.88,0.461,0.244,1.41,0.989,1.44,0.100,0,5.06,0.383,0,0.100,2.77,0.0667,1.42,0,0.983,13.4,0.200,2.98,12.2,0.733
2023-03-15 22:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,0,13.0,67.0,0,0,0,0,0,1.66,0.422,0.367,1.20,0.539,1.22,0.200,0,6.12,0.317,0,0.200,2.46,0.0667,1.21,0,0.533,11.8,0.100,2.77,11.8,0.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,14.3,68.4,0,0,0,0,0,1.89,0.417,0.244,1.40,0.983,1.41,0.100,0,5,0.383,0,0.100,2.76,0.0667,1.41,0,0.978,12.5,0.200,2.93,12.1,0.667
2023-03-15 22:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,0,35.0,117,0,0.00556,0,0,0.378,1.67,0.556,0.350,1.26,0.539,1.21,2.89,0,6.16,0.322,0,0.200,2.61,0.0667,1.20,0,0.533,13.4,0.100,2.96,12.1,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,36.7,123,0,0,0,0,0.333,1.91,0.489,0.233,1.44,0.983,1.42,2.74,0,4.98,0.389,0,0.100,2.94,0.0667,1.39,0,0.983,13.5,0.200,3.18,12.3,0.744
2023-03-15 22:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,34.1,116,0,0,0,0,0.378,1.69,0.517,0.367,1.22,0.533,1.23,2.89,0,6.17,0.322,0,0.200,2.53,0.0667,1.17,0,0.550,11.7,0.100,2.92,12.6,0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,35.0,118,0,0,0,0,0.333,1.92,0.461,0.244,1.41,0.983,1.42,2.74,0,4.97,0.383,0,0.100,2.89,0.0667,1.38,0,0.989,12.6,0.200,3.16,12.6,0.744
2023-03-15 22:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0,14.2,68.0,0,0,0,0,0,1.67,0.411,0.383,1.18,0.533,1.27,0.200,0,6.15,0.333,0,0.200,2.59,0.0667,1.21,0.00556,0.550,11.1,0.100,2.92,12.1,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,13.9,69.3,0,0,0,0,0,1.91,0.389,0.256,1.38,0.978,1.43,0.100,0,4.97,0.400,0,0.100,2.92,0.0667,1.42,0,0.983,13.5,0.200,3.15,12.3,0.739
